Subj,IP_Address,Inst_Time,Avg_Read_Time,Outcome,Agent,Vignette,Trial,Cause,Counterfactual,Trial_time,Age,Gender,Ethnicity,Education,SES
38,209.65.60.62,5.877,22.63729167,1,3,24,17,6,1,19.921,21,2,5,4,5
39,24.10.32.11,19.032,73.03729167,2,3,1,2,7,1,71.477,58,2,5,2,8
39,24.10.32.11,19.032,73.03729167,1,3,2,21,1,2,68.072,58,2,5,2,8
39,24.10.32.11,19.032,73.03729167,1,3,3,8,6,1,42.861,58,2,5,2,8
39,24.10.32.11,19.032,73.03729167,1,1,4,19,7,1,80.959,58,2,5,2,8
39,24.10.32.11,19.032,73.03729167,1,3,5,3,2,2,67.828,58,2,5,2,8
39,24.10.32.11,19.032,73.03729167,1,2,6,15,1,2,108.537,58,2,5,2,8
39,24.10.32.11,19.032,73.03729167,2,3,7,7,7,1,43.86,58,2,5,2,8
39,24.10.32.11,19.032,73.03729167,1,3,8,13,7,1,68.664,58,2,5,2,8
39,24.10.32.11,19.032,73.03729167,1,2,9,4,7,1,56.648,58,2,5,2,8
39,24.10.32.11,19.032,73.03729167,2,3,10,5,6,1,68.298,58,2,5,2,8
39,24.10.32.11,19.032,73.03729167,2,1,11,14,7,1,214.487,58,2,5,2,8
39,24.10.32.11,19.032,73.03729167,1,2,12,11,1,2,64.357,58,2,5,2,8
39,24.10.32.11,19.032,73.03729167,2,3,13,10,2,2,58.678,58,2,5,2,8
39,24.10.32.11,19.032,73.03729167,1,3,14,18,7,2,51.415,58,2,5,2,8
39,24.10.32.11,19.032,73.03729167,1,2,15,20,1,2,45.258,58,2,5,2,8
39,24.10.32.11,19.032,73.03729167,1,1,16,23,6,1,45.964,58,2,5,2,8
39,24.10.32.11,19.032,73.03729167,1,2,17,16,7,2,66.015,58,2,5,2,8
39,24.10.32.11,19.032,73.03729167,1,3,18,17,7,1,81.392,58,2,5,2,8
39,24.10.32.11,19.032,73.03729167,1,2,19,22,1,2,54.979,58,2,5,2,8
39,24.10.32.11,19.032,73.03729167,1,1,20,1,6,2,60.424,58,2,5,2,8
39,24.10.32.11,19.032,73.03729167,1,1,21,9,7,1,46.813,58,2,5,2,8
39,24.10.32.11,19.032,73.03729167,2,3,22,24,1,2,46.058,58,2,5,2,8
39,24.10.32.11,19.032,73.03729167,2,2,23,6,5,1,57.2,58,2,5,2,8
39,24.10.32.11,19.032,73.03729167,2,1,24,12,7,1,181.684,58,2,5,2,8
40,202.164.130.4,1089.181,126.9320417,2,1,1,5,7,1,113.989,36,1,3,5,7
40,202.164.130.4,1089.181,126.9320417,2,3,2,16,5,1,147.791,36,1,3,5,7
40,202.164.130.4,1089.181,126.9320417,2,3,3,17,5,1,96.18,36,1,3,5,7
40,202.164.130.4,1089.181,126.9320417,2,2,4,7,6,1,135.314,36,1,3,5,7
40,202.164.130.4,1089.181,126.9320417,2,3,5,15,5,2,202.536,36,1,3,5,7
40,202.164.130.4,1089.181,126.9320417,1,3,6,1,7,1,225.336,36,1,3,5,7
40,202.164.130.4,1089.181,126.9320417,2,2,7,19,6,1,132.794,36,1,3,5,7
40,202.164.130.4,1089.181,126.9320417,2,3,8,18,7,1,102.99,36,1,3,5,7
40,202.164.130.4,1089.181,126.9320417,1,3,9,23,7,1,143.827,36,1,3,5,7
40,202.164.130.4,1089.181,126.9320417,1,1,10,4,7,1,126.424,36,1,3,5,7
40,202.164.130.4,1089.181,126.9320417,1,1,11,20,7,1,72.49,36,1,3,5,7
40,202.164.130.4,1089.181,126.9320417,1,3,12,11,7,1,123.679,36,1,3,5,7
40,202.164.130.4,1089.181,126.9320417,1,2,13,9,5,2,158.223,36,1,3,5,7
40,202.164.130.4,1089.181,126.9320417,2,3,14,3,6,1,153.176,36,1,3,5,7
40,202.164.130.4,1089.181,126.9320417,2,3,15,24,5,2,83.276,36,1,3,5,7
40,202.164.130.4,1089.181,126.9320417,1,3,16,10,7,1,132.066,36,1,3,5,7
40,202.164.130.4,1089.181,126.9320417,1,1,17,6,7,1,98.196,36,1,3,5,7
40,202.164.130.4,1089.181,126.9320417,2,3,18,13,7,1,83.263,36,1,3,5,7
40,202.164.130.4,1089.181,126.9320417,2,1,19,12,7,1,71.398,36,1,3,5,7
40,202.164.130.4,1089.181,126.9320417,2,1,20,22,7,1,76.629,36,1,3,5,7
40,202.164.130.4,1089.181,126.9320417,2,2,21,21,5,1,128.12,36,1,3,5,7
40,202.164.130.4,1089.181,126.9320417,1,3,22,14,6,1,114.514,36,1,3,5,7
40,202.164.130.4,1089.181,126.9320417,1,2,23,2,1,1,165.739,36,1,3,5,7
40,202.164.130.4,1089.181,126.9320417,1,1,24,8,7,1,127.29,36,1,3,5,7
41,76.184.188.222,18.132,47.63625,1,2,1,4,6,1,44.356,60,2,5,6,8
41,76.184.188.222,18.132,47.63625,2,2,2,18,6,2,42.564,60,2,5,6,8
41,76.184.188.222,18.132,47.63625,2,2,3,2,6,1,46.644,60,2,5,6,8
41,76.184.188.222,18.132,47.63625,2,1,4,15,6,1,40.479,60,2,5,6,8
41,76.184.188.222,18.132,47.63625,1,3,5,5,6,1,43.715,60,2,5,6,8
41,76.184.188.222,18.132,47.63625,2,3,6,12,6,1,39.659,60,2,5,6,8
41,76.184.188.222,18.132,47.63625,2,1,7,14,6,1,32.457,60,2,5,6,8
41,76.184.188.222,18.132,47.63625,1,1,8,1,6,2,66.311,60,2,5,6,8
41,76.184.188.222,18.132,47.63625,2,2,9,7,6,2,71.179,60,2,5,6,8
41,76.184.188.222,18.132,47.63625,2,2,10,3,6,1,43.13,60,2,5,6,8
41,76.184.188.222,18.132,47.63625,1,3,11,8,7,1,69.014,60,2,5,6,8
41,76.184.188.222,18.132,47.63625,2,1,12,17,6,1,36.613,60,2,5,6,8
41,76.184.188.222,18.132,47.63625,2,2,13,19,6,2,28.414,60,2,5,6,8
41,76.184.188.222,18.132,47.63625,1,2,14,9,6,1,41.724,60,2,5,6,8
41,76.184.188.222,18.132,47.63625,2,1,15,11,6,1,34.623,60,2,5,6,8
41,76.184.188.222,18.132,47.63625,2,3,16,23,6,2,58.055,60,2,5,6,8
41,76.184.188.222,18.132,47.63625,2,1,17,20,6,1,29.438,60,2,5,6,8
41,76.184.188.222,18.132,47.63625,2,2,18,16,6,2,31.69,60,2,5,6,8
41,76.184.188.222,18.132,47.63625,1,3,19,21,7,2,73.765,60,2,5,6,8
41,76.184.188.222,18.132,47.63625,2,2,20,10,5,2,75.974,60,2,5,6,8
41,76.184.188.222,18.132,47.63625,1,3,21,24,7,1,45.272,60,2,5,6,8
41,76.184.188.222,18.132,47.63625,1,2,22,6,6,1,51.495,60,2,5,6,8
41,76.184.188.222,18.132,47.63625,2,1,23,22,7,1,40.378,60,2,5,6,8
41,76.184.188.222,18.132,47.63625,1,2,24,13,6,2,32.496,60,2,5,6,8
42,76.0.81.163,19.413,54.88879167,1,3,1,4,6,2,49.172,55,2,5,9,7
42,76.0.81.163,19.413,54.88879167,2,1,2,18,6,1,39.075,55,2,5,9,7
42,76.0.81.163,19.413,54.88879167,2,1,3,6,6,1,44.033,55,2,5,9,7
42,76.0.81.163,19.413,54.88879167,2,3,4,3,6,1,37.623,55,2,5,9,7
42,76.0.81.163,19.413,54.88879167,1,2,5,19,4,2,48.799,55,2,5,9,7
42,76.0.81.163,19.413,54.88879167,2,1,6,20,7,1,35.779,55,2,5,9,7
42,76.0.81.163,19.413,54.88879167,1,1,7,23,6,2,33.429,55,2,5,9,7
42,76.0.81.163,19.413,54.88879167,1,1,8,13,2,2,44.82,55,2,5,9,7
42,76.0.81.163,19.413,54.88879167,2,3,9,1,6,1,50.398,55,2,5,9,7
42,76.0.81.163,19.413,54.88879167,1,1,10,14,6,2,36.578,55,2,5,9,7
42,76.0.81.163,19.413,54.88879167,2,1,11,10,7,1,33.877,55,2,5,9,7
42,76.0.81.163,19.413,54.88879167,1,1,12,17,6,2,37.805,55,2,5,9,7
42,76.0.81.163,19.413,54.88879167,1,3,13,16,1,2,52.56,55,2,5,9,7
42,76.0.81.163,19.413,54.88879167,1,1,14,24,6,1,40.267,55,2,5,9,7
42,76.0.81.163,19.413,54.88879167,2,2,15,9,5,2,36.094,55,2,5,9,7
42,76.0.81.163,19.413,54.88879167,1,3,16,7,5,2,182.095,55,2,5,9,7
42,76.0.81.163,19.413,54.88879167,1,3,17,22,6,1,62.594,55,2,5,9,7
42,76.0.81.163,19.413,54.88879167,1,2,18,21,5,2,44.623,55,2,5,9,7
42,76.0.81.163,19.413,54.88879167,2,2,19,11,2,2,36.249,55,2,5,9,7
42,76.0.81.163,19.413,54.88879167,2,3,20,8,4,1,49.679,55,2,5,9,7
42,76.0.81.163,19.413,54.88879167,2,3,21,2,7,1,172.686,55,2,5,9,7
42,76.0.81.163,19.413,54.88879167,1,2,22,15,1,1,39.627,55,2,5,9,7
42,76.0.81.163,19.413,54.88879167,1,1,23,12,1,1,42.543,55,2,5,9,7
42,76.0.81.163,19.413,54.88879167,2,3,24,5,2,2,64.776,55,2,5,9,7
43,99.188.242.69,12.819,37.05495833,2,2,1,14,6,1,24.512,48,2,5,5,4
43,99.188.242.69,12.819,37.05495833,1,1,2,4,3,2,43.427,48,2,5,5,4
43,99.188.242.69,12.819,37.05495833,1,1,3,3,7,1,47.181,48,2,5,5,4
43,99.188.242.69,12.819,37.05495833,1,2,4,9,6,1,30.041,48,2,5,5,4
43,99.188.242.69,12.819,37.05495833,2,2,5,10,2,2,27.86,48,2,5,5,4
43,99.188.242.69,12.819,37.05495833,1,3,6,7,5,1,39.437,48,2,5,5,4
43,99.188.242.69,12.819,37.05495833,1,2,7,12,6,1,34.462,48,2,5,5,4
43,99.188.242.69,12.819,37.05495833,1,3,8,2,5,2,44.279,48,2,5,5,4
43,99.188.242.69,12.819,37.05495833,1,3,9,17,6,1,33.558,48,2,5,5,4
43,99.188.242.69,12.819,37.05495833,1,3,10,23,6,1,27.024,48,2,5,5,4
43,99.188.242.69,12.819,37.05495833,1,3,11,19,6,1,32.085,48,2,5,5,4
43,99.188.242.69,12.819,37.05495833,2,3,12,18,6,1,42.858,48,2,5,5,4
43,99.188.242.69,12.819,37.05495833,2,2,13,21,6,2,29.964,48,2,5,5,4
43,99.188.242.69,12.819,37.05495833,1,3,14,5,5,1,50.143,48,2,5,5,4
43,99.188.242.69,12.819,37.05495833,2,1,15,8,6,1,31.478,48,2,5,5,4
43,99.188.242.69,12.819,37.05495833,2,2,16,11,6,1,38.163,48,2,5,5,4
43,99.188.242.69,12.819,37.05495833,2,2,17,22,7,1,31.663,48,2,5,5,4
43,99.188.242.69,12.819,37.05495833,1,2,18,13,6,1,31.23,48,2,5,5,4
43,99.188.242.69,12.819,37.05495833,1,2,19,20,6,1,35.325,48,2,5,5,4
43,99.188.242.69,12.819,37.05495833,1,2,20,15,6,1,28.799,48,2,5,5,4
43,99.188.242.69,12.819,37.05495833,2,3,21,1,6,1,64.267,48,2,5,5,4
43,99.188.242.69,12.819,37.05495833,2,1,22,16,7,1,33.851,48,2,5,5,4
43,99.188.242.69,12.819,37.05495833,1,2,23,24,5,1,41.738,48,2,5,5,4
43,99.188.242.69,12.819,37.05495833,2,2,24,6,5,2,37.652,48,2,5,5,4
44,97.103.144.202,195.127,38.19666667,1,1,1,24,7,1,35.216,49,2,5,4,7
44,97.103.144.202,195.127,38.19666667,1,2,2,11,6,1,42.647,49,2,5,4,7
44,97.103.144.202,195.127,38.19666667,1,2,3,12,5,2,30.246,49,2,5,4,7
44,97.103.144.202,195.127,38.19666667,1,3,4,5,5,1,43.557,49,2,5,4,7
44,97.103.144.202,195.127,38.19666667,1,1,5,13,6,1,36.154,49,2,5,4,7
44,97.103.144.202,195.127,38.19666667,2,3,6,4,6,2,38.181,49,2,5,4,7
44,97.103.144.202,195.127,38.19666667,2,2,7,17,6,1,28.568,49,2,5,4,7
44,97.103.144.202,195.127,38.19666667,2,2,8,6,6,2,32.477,49,2,5,4,7
44,97.103.144.202,195.127,38.19666667,2,2,9,10,5,2,30.883,49,2,5,4,7
44,97.103.144.202,195.127,38.19666667,2,2,10,9,6,2,34.435,49,2,5,4,7
44,97.103.144.202,195.127,38.19666667,1,1,11,7,6,1,32.286,49,2,5,4,7
44,97.103.144.202,195.127,38.19666667,1,3,12,16,6,1,32.11,49,2,5,4,7
44,97.103.144.202,195.127,38.19666667,1,3,13,23,2,2,42.214,49,2,5,4,7
44,97.103.144.202,195.127,38.19666667,2,3,14,2,6,1,40.403,49,2,5,4,7
44,97.103.144.202,195.127,38.19666667,2,2,15,15,6,1,42.597,49,2,5,4,7
44,97.103.144.202,195.127,38.19666667,2,3,16,8,5,2,40.779,49,2,5,4,7
44,97.103.144.202,195.127,38.19666667,1,2,17,3,6,2,35.588,49,2,5,4,7
44,97.103.144.202,195.127,38.19666667,2,2,18,1,6,2,36.635,49,2,5,4,7
44,97.103.144.202,195.127,38.19666667,2,3,19,22,6,2,56.39,49,2,5,4,7
44,97.103.144.202,195.127,38.19666667,2,1,20,20,7,2,32.47,49,2,5,4,7
44,97.103.144.202,195.127,38.19666667,1,2,21,14,6,1,55.024,49,2,5,4,7
44,97.103.144.202,195.127,38.19666667,2,2,22,21,7,2,37.696,49,2,5,4,7
44,97.103.144.202,195.127,38.19666667,2,2,23,18,6,1,32.387,49,2,5,4,7
44,97.103.144.202,195.127,38.19666667,1,2,24,19,6,2,35.409,49,2,5,4,7
45,184.35.0.114,29.398,44.67145833,2,3,1,6,6,1,38.308,61,2,5,5,6
45,184.35.0.114,29.398,44.67145833,2,3,2,2,6,1,40.576,61,2,5,5,6
45,184.35.0.114,29.398,44.67145833,2,3,3,17,5,2,37.448,61,2,5,5,6
45,184.35.0.114,29.398,44.67145833,2,3,4,20,5,2,44.855,61,2,5,5,6
45,184.35.0.114,29.398,44.67145833,2,1,5,15,5,2,29.236,61,2,5,5,6
45,184.35.0.114,29.398,44.67145833,1,2,6,5,4,2,37.666,61,2,5,5,6
45,184.35.0.114,29.398,44.67145833,1,3,7,24,6,1,97.538,61,2,5,5,6
45,184.35.0.114,29.398,44.67145833,2,3,8,4,4,2,77.685,61,2,5,5,6
45,184.35.0.114,29.398,44.67145833,1,2,9,22,6,2,31.637,61,2,5,5,6
45,184.35.0.114,29.398,44.67145833,2,3,10,1,5,2,48.407,61,2,5,5,6
45,184.35.0.114,29.398,44.67145833,2,3,11,9,6,1,37.018,61,2,5,5,6
45,184.35.0.114,29.398,44.67145833,2,1,12,23,6,2,39.341,61,2,5,5,6
45,184.35.0.114,29.398,44.67145833,2,3,13,10,3,2,60.516,61,2,5,5,6
45,184.35.0.114,29.398,44.67145833,2,2,14,3,5,1,47.725,61,2,5,5,6
45,184.35.0.114,29.398,44.67145833,1,2,15,21,4,2,30.581,61,2,5,5,6
45,184.35.0.114,29.398,44.67145833,1,1,16,8,6,2,42.78,61,2,5,5,6
45,184.35.0.114,29.398,44.67145833,2,1,17,16,6,1,39.261,61,2,5,5,6
45,184.35.0.114,29.398,44.67145833,2,3,18,14,6,1,34.485,61,2,5,5,6
45,184.35.0.114,29.398,44.67145833,1,1,19,11,4,2,41.869,61,2,5,5,6
45,184.35.0.114,29.398,44.67145833,1,1,20,19,5,2,36.863,61,2,5,5,6
45,184.35.0.114,29.398,44.67145833,1,3,21,13,6,1,63.205,61,2,5,5,6
45,184.35.0.114,29.398,44.67145833,2,3,22,7,4,2,36.778,61,2,5,5,6
45,184.35.0.114,29.398,44.67145833,1,3,23,18,6,1,37.412,61,2,5,5,6
45,184.35.0.114,29.398,44.67145833,1,1,24,12,6,1,40.193,61,2,5,5,6
46,67.140.99.107,12.804,62.6205,1,2,1,11,7,1,70.083,37,2,5,3,8
46,67.140.99.107,12.804,62.6205,1,3,2,5,1,2,59.936,37,2,5,3,8
46,67.140.99.107,12.804,62.6205,1,3,3,10,7,1,59.335,37,2,5,3,8
46,67.140.99.107,12.804,62.6205,1,3,4,12,7,1,50.432,37,2,5,3,8
46,67.140.99.107,12.804,62.6205,2,1,5,18,5,2,65.882,37,2,5,3,8
46,67.140.99.107,12.804,62.6205,1,1,6,15,1,2,64.36,37,2,5,3,8
46,67.140.99.107,12.804,62.6205,2,3,7,13,7,1,67.821,37,2,5,3,8
46,67.140.99.107,12.804,62.6205,1,2,8,17,1,2,62.932,37,2,5,3,8
46,67.140.99.107,12.804,62.6205,1,1,9,24,1,2,42.283,37,2,5,3,8
46,67.140.99.107,12.804,62.6205,1,2,10,20,1,2,46.3,37,2,5,3,8
46,67.140.99.107,12.804,62.6205,2,2,11,7,1,2,72.034,37,2,5,3,8
46,67.140.99.107,12.804,62.6205,2,2,12,3,1,2,68.637,37,2,5,3,8
46,67.140.99.107,12.804,62.6205,1,1,13,1,1,2,53.314,37,2,5,3,8
46,67.140.99.107,12.804,62.6205,2,1,14,22,7,1,49.619,37,2,5,3,8
46,67.140.99.107,12.804,62.6205,1,1,15,14,1,2,58.583,37,2,5,3,8
46,67.140.99.107,12.804,62.6205,2,1,16,23,7,1,46.584,37,2,5,3,8
46,67.140.99.107,12.804,62.6205,1,1,17,16,1,2,44.578,37,2,5,3,8
46,67.140.99.107,12.804,62.6205,2,1,18,21,7,1,53.176,37,2,5,3,8
46,67.140.99.107,12.804,62.6205,2,1,19,8,1,2,53.087,37,2,5,3,8
46,67.140.99.107,12.804,62.6205,1,3,20,6,7,2,78.673,37,2,5,3,8
46,67.140.99.107,12.804,62.6205,2,1,21,2,7,1,71.611,37,2,5,3,8
46,67.140.99.107,12.804,62.6205,1,1,22,4,1,2,61.949,37,2,5,3,8
46,67.140.99.107,12.804,62.6205,2,3,23,9,7,1,108.204,37,2,5,3,8
46,67.140.99.107,12.804,62.6205,1,3,24,19,7,1,80.785,37,2,5,3,8
47,71.64.5.82,17.751,45.41075,2,1,1,13,6,2,44.37,52,1,5,4,8
47,71.64.5.82,17.751,45.41075,2,1,2,12,6,1,33.256,52,1,5,4,8
47,71.64.5.82,17.751,45.41075,2,1,3,5,3,2,52.447,52,1,5,4,8
47,71.64.5.82,17.751,45.41075,1,2,4,2,5,2,48.17,52,1,5,4,8
47,71.64.5.82,17.751,45.41075,1,1,5,15,5,2,31.526,52,1,5,4,8
47,71.64.5.82,17.751,45.41075,2,2,6,3,6,1,55.649,52,1,5,4,8
47,71.64.5.82,17.751,45.41075,1,1,7,20,5,1,46.709,52,1,5,4,8
47,71.64.5.82,17.751,45.41075,2,1,8,17,6,2,34.496,52,1,5,4,8
47,71.64.5.82,17.751,45.41075,2,1,9,14,6,1,42.809,52,1,5,4,8
47,71.64.5.82,17.751,45.41075,2,1,10,23,6,2,43.744,52,1,5,4,8
47,71.64.5.82,17.751,45.41075,1,2,11,24,5,2,34.843,52,1,5,4,8
47,71.64.5.82,17.751,45.41075,1,2,12,21,5,2,44.6,52,1,5,4,8
47,71.64.5.82,17.751,45.41075,1,2,13,11,3,2,45.955,52,1,5,4,8
47,71.64.5.82,17.751,45.41075,2,1,14,1,6,2,50.43,52,1,5,4,8
47,71.64.5.82,17.751,45.41075,1,3,15,16,4,2,41.171,52,1,5,4,8
47,71.64.5.82,17.751,45.41075,1,2,16,9,6,2,54.17,52,1,5,4,8
47,71.64.5.82,17.751,45.41075,2,3,17,6,6,1,65.191,52,1,5,4,8
47,71.64.5.82,17.751,45.41075,1,1,18,19,5,2,46.89,52,1,5,4,8
47,71.64.5.82,17.751,45.41075,1,3,19,7,6,1,45.256,52,1,5,4,8
47,71.64.5.82,17.751,45.41075,2,3,20,22,6,2,43.119,52,1,5,4,8
47,71.64.5.82,17.751,45.41075,1,1,21,10,6,1,42.894,52,1,5,4,8
47,71.64.5.82,17.751,45.41075,1,3,22,4,5,1,46.163,52,1,5,4,8
47,71.64.5.82,17.751,45.41075,1,2,23,18,3,2,46.668,52,1,5,4,8
47,71.64.5.82,17.751,45.41075,2,1,24,8,6,2,45.966,52,1,5,4,8
48,69.133.108.150,11.072,30.47570833,2,3,1,18,7,2,43.196,33,1,5,4,8
48,69.133.108.150,11.072,30.47570833,2,3,2,15,7,2,39.927,33,1,5,4,8
48,69.133.108.150,11.072,30.47570833,2,3,3,11,7,2,47.507,33,1,5,4,8
48,69.133.108.150,11.072,30.47570833,1,1,4,22,7,2,25.087,33,1,5,4,8
48,69.133.108.150,11.072,30.47570833,1,3,5,12,7,2,31.721,33,1,5,4,8
48,69.133.108.150,11.072,30.47570833,2,1,6,5,7,2,19.114,33,1,5,4,8
48,69.133.108.150,11.072,30.47570833,2,1,7,20,7,2,36.489,33,1,5,4,8
48,69.133.108.150,11.072,30.47570833,1,3,8,3,5,2,28.359,33,1,5,4,8
48,69.133.108.150,11.072,30.47570833,2,3,9,7,7,2,33.079,33,1,5,4,8
48,69.133.108.150,11.072,30.47570833,1,2,10,2,6,2,29.771,33,1,5,4,8
48,69.133.108.150,11.072,30.47570833,2,3,11,24,7,2,23.653,33,1,5,4,8
48,69.133.108.150,11.072,30.47570833,2,3,12,9,7,2,21.077,33,1,5,4,8
48,69.133.108.150,11.072,30.47570833,2,1,13,23,7,2,21.803,33,1,5,4,8
48,69.133.108.150,11.072,30.47570833,1,3,14,14,7,1,30.136,33,1,5,4,8
48,69.133.108.150,11.072,30.47570833,2,3,15,1,7,2,40.214,33,1,5,4,8
48,69.133.108.150,11.072,30.47570833,1,2,16,8,6,2,31.295,33,1,5,4,8
48,69.133.108.150,11.072,30.47570833,1,1,17,21,7,2,30.553,33,1,5,4,8
48,69.133.108.150,11.072,30.47570833,1,3,18,17,6,2,36.549,33,1,5,4,8
48,69.133.108.150,11.072,30.47570833,2,2,19,16,7,2,29.644,33,1,5,4,8
48,69.133.108.150,11.072,30.47570833,2,1,20,13,7,2,20.875,33,1,5,4,8
48,69.133.108.150,11.072,30.47570833,2,2,21,19,7,2,34.601,33,1,5,4,8
48,69.133.108.150,11.072,30.47570833,2,1,22,6,7,2,24.493,33,1,5,4,8
48,69.133.108.150,11.072,30.47570833,1,3,23,10,7,1,29.555,33,1,5,4,8
48,69.133.108.150,11.072,30.47570833,2,3,24,4,7,2,20.418,33,1,5,4,8
49,99.73.182.81,17.479,37.643125,1,3,1,9,5,1,38.655,34,1,5,4,7
49,99.73.182.81,17.479,37.643125,1,1,2,13,6,1,35.484,34,1,5,4,7
49,99.73.182.81,17.479,37.643125,1,1,3,2,7,1,40.337,34,1,5,4,7
49,99.73.182.81,17.479,37.643125,2,2,4,1,7,1,40.27,34,1,5,4,7
49,99.73.182.81,17.479,37.643125,2,2,5,18,5,2,27.635,34,1,5,4,7
49,99.73.182.81,17.479,37.643125,1,3,6,22,3,2,43.708,34,1,5,4,7
49,99.73.182.81,17.479,37.643125,2,2,7,12,7,1,29.318,34,1,5,4,7
49,99.73.182.81,17.479,37.643125,1,2,8,21,6,2,35.11,34,1,5,4,7
49,99.73.182.81,17.479,37.643125,2,3,9,5,6,2,43.676,34,1,5,4,7
49,99.73.182.81,17.479,37.643125,1,3,10,17,5,1,37.092,34,1,5,4,7
49,99.73.182.81,17.479,37.643125,1,3,11,24,6,1,34.012,34,1,5,4,7
49,99.73.182.81,17.479,37.643125,1,3,12,20,7,2,42.517,34,1,5,4,7
49,99.73.182.81,17.479,37.643125,2,1,13,15,6,2,34.874,34,1,5,4,7
49,99.73.182.81,17.479,37.643125,2,2,14,11,6,1,33.36,34,1,5,4,7
49,99.73.182.81,17.479,37.643125,2,1,15,8,6,2,37.454,34,1,5,4,7
49,99.73.182.81,17.479,37.643125,1,3,16,19,7,1,36.697,34,1,5,4,7
49,99.73.182.81,17.479,37.643125,2,1,17,6,7,1,30.931,34,1,5,4,7
49,99.73.182.81,17.479,37.643125,1,2,18,16,7,1,40.452,34,1,5,4,7
49,99.73.182.81,17.479,37.643125,1,1,19,7,5,2,34.566,34,1,5,4,7
49,99.73.182.81,17.479,37.643125,2,2,20,14,6,1,41.694,34,1,5,4,7
49,99.73.182.81,17.479,37.643125,2,3,21,23,7,1,50.96,34,1,5,4,7
49,99.73.182.81,17.479,37.643125,1,2,22,10,7,2,42.795,34,1,5,4,7
49,99.73.182.81,17.479,37.643125,2,1,23,3,7,1,32.037,34,1,5,4,7
49,99.73.182.81,17.479,37.643125,2,3,24,4,6,2,31.444,34,1,5,4,7
50,24.105.231.44,8.587,39.5705,2,1,1,5,7,1,26.746,40,2,5,2,6
50,24.105.231.44,8.587,39.5705,1,2,2,22,4,2,25.657,40,2,5,2,6
50,24.105.231.44,8.587,39.5705,1,2,3,13,6,2,50.091,40,2,5,2,6
50,24.105.231.44,8.587,39.5705,1,2,4,16,5,1,35.445,40,2,5,2,6
50,24.105.231.44,8.587,39.5705,2,3,5,23,5,2,24.141,40,2,5,2,6
50,24.105.231.44,8.587,39.5705,1,1,6,14,5,2,32.555,40,2,5,2,6
50,24.105.231.44,8.587,39.5705,1,3,7,6,6,1,41.162,40,2,5,2,6
50,24.105.231.44,8.587,39.5705,2,2,8,8,5,2,29.023,40,2,5,2,6
50,24.105.231.44,8.587,39.5705,2,2,9,2,6,1,123.062,40,2,5,2,6
50,24.105.231.44,8.587,39.5705,2,1,10,11,7,1,36.966,40,2,5,2,6
50,24.105.231.44,8.587,39.5705,1,1,11,20,6,1,24.202,40,2,5,2,6
50,24.105.231.44,8.587,39.5705,1,1,12,17,5,2,38.327,40,2,5,2,6
50,24.105.231.44,8.587,39.5705,1,2,13,18,5,2,27.67,40,2,5,2,6
50,24.105.231.44,8.587,39.5705,1,1,14,7,6,1,35.564,40,2,5,2,6
50,24.105.231.44,8.587,39.5705,2,2,15,15,6,1,34.423,40,2,5,2,6
50,24.105.231.44,8.587,39.5705,2,3,16,24,6,2,43.045,40,2,5,2,6
50,24.105.231.44,8.587,39.5705,2,2,17,1,7,2,38.255,40,2,5,2,6
50,24.105.231.44,8.587,39.5705,1,3,18,19,7,1,26.87,40,2,5,2,6
50,24.105.231.44,8.587,39.5705,2,1,19,3,6,1,40.556,40,2,5,2,6
50,24.105.231.44,8.587,39.5705,1,3,20,21,7,1,22.66,40,2,5,2,6
50,24.105.231.44,8.587,39.5705,1,3,21,4,5,1,78.716,40,2,5,2,6
50,24.105.231.44,8.587,39.5705,2,3,22,12,6,2,35.869,40,2,5,2,6
50,24.105.231.44,8.587,39.5705,2,2,23,10,7,2,30.021,40,2,5,2,6
50,24.105.231.44,8.587,39.5705,2,2,24,9,7,1,45.129,40,2,5,2,6
51,66.227.134.117,26.252,86.572625,1,2,1,6,5,1,136.573,49,1,5,4,8
51,66.227.134.117,26.252,86.572625,2,2,2,10,6,1,165.956,49,1,5,4,8
51,66.227.134.117,26.252,86.572625,2,2,3,11,5,1,41.757,49,1,5,4,8
51,66.227.134.117,26.252,86.572625,1,3,4,4,5,1,41.967,49,1,5,4,8
51,66.227.134.117,26.252,86.572625,2,3,5,16,4,1,132.494,49,1,5,4,8
51,66.227.134.117,26.252,86.572625,2,2,6,24,5,1,94.991,49,1,5,4,8
51,66.227.134.117,26.252,86.572625,2,1,7,3,7,1,101.724,49,1,5,4,8
51,66.227.134.117,26.252,86.572625,2,1,8,21,6,1,38.747,49,1,5,4,8
51,66.227.134.117,26.252,86.572625,2,1,9,17,7,1,138.21,49,1,5,4,8
51,66.227.134.117,26.252,86.572625,2,3,10,7,2,2,49.342,49,1,5,4,8
51,66.227.134.117,26.252,86.572625,2,2,11,2,6,1,75.707,49,1,5,4,8
51,66.227.134.117,26.252,86.572625,2,1,12,20,7,1,50.64,49,1,5,4,8
51,66.227.134.117,26.252,86.572625,1,1,13,15,5,1,49.475,49,1,5,4,8
51,66.227.134.117,26.252,86.572625,2,3,14,19,3,2,60.29,49,1,5,4,8
51,66.227.134.117,26.252,86.572625,1,3,15,14,5,2,51.09,49,1,5,4,8
51,66.227.134.117,26.252,86.572625,1,1,16,18,5,1,43.423,49,1,5,4,8
