"subj","condCode","response","norm","outcome","knowledge","scenario"
"R_56Bpm4nmkrN02DD","caus13.MIB",7,"morality","Abnormal","Ignorance",13
"R_3kGoGui3njgTcQG","caus13.MIB",4,"morality","Abnormal","Ignorance",13
"R_12fgVQnAgkjrQS3","caus13.MIB",6,"morality","Abnormal","Ignorance",13
"R_29bHQQ2oPiTR1HO","caus13.RKG",7,"rationality","Normal","Knowledge",13
"R_6sqhg90xvrPK4QJ","caus13.RKG",4,"rationality","Normal","Knowledge",13
"R_2uPSdXCqk73QKwa","caus13.RKG",6,"rationality","Normal","Knowledge",13
"R_1CeHcLeh2G41fnP","caus13.RKG",7,"rationality","Normal","Knowledge",13
"R_BAoKbF8PmP5gxCF","caus13.RKG",7,"rationality","Normal","Knowledge",13
"R_2tEkkjB3jr9kKd8","caus13.RKG",5,"rationality","Normal","Knowledge",13
"R_06fZySX0Rey0Cl3","caus13.RKG",4,"rationality","Normal","Knowledge",13
"R_2VOykpg9SncchQV","caus13.RKG",6,"rationality","Normal","Knowledge",13
"R_3Rly0Y8WAskIIpJ","caus13.RKG",6,"rationality","Normal","Knowledge",13
"R_2pKu4Bvm4tH3cEx","caus13.RKG",6,"rationality","Normal","Knowledge",13
"R_1QfLLV27HwsjPt9","caus13.RKG",7,"rationality","Normal","Knowledge",13
"R_27Vbbyyd3BStWIv","caus13.RKG",5,"rationality","Normal","Knowledge",13
"R_DuCIgw0cncLtAyZ","caus13.RKG",1,"rationality","Normal","Knowledge",13
"R_3nVhIQzHW7xv81F","caus13.RKG",6,"rationality","Normal","Knowledge",13
"R_3fIrGdslgqPS77V","caus13.RKG",3,"rationality","Normal","Knowledge",13
"R_3Pz2m5OVtvp3MyN","caus13.RKG",4,"rationality","Normal","Knowledge",13
"R_1LMz3o29ejBG0RM","caus13.RKG",6,"rationality","Normal","Knowledge",13
"R_3nUATMe0Tx4Xkir","caus13.RKG",7,"rationality","Normal","Knowledge",13
"R_1cTdIzdogOSzW8p","caus13.RKG",6,"rationality","Normal","Knowledge",13
"R_1GPlNrkmRMYE03A","caus13.RKG",6,"rationality","Normal","Knowledge",13
"R_3RycVtZeFdZzOn4","caus13.RKG",6,"rationality","Normal","Knowledge",13
"R_5uw9Iy2C0pRvlUR","caus13.RKG",7,"rationality","Normal","Knowledge",13
"R_3qyQzkoVBpzVJtd","caus13.RKG",6,"rationality","Normal","Knowledge",13
"R_PUPfwsyqGUMXcmB","caus13.RKG",6,"rationality","Normal","Knowledge",13
"R_29s869TqKRtXUjX","caus13.RIG",7,"rationality","Normal","Ignorance",13
"R_yQtSb1omyXaVzAl","caus13.RIG",3,"rationality","Normal","Ignorance",13
"R_SAI1Og7BAnD7SeZ","caus13.RIG",2,"rationality","Normal","Ignorance",13
"R_3qsx4vjyD1n6TWN","caus13.RIG",5,"rationality","Normal","Ignorance",13
"R_2y3iqlodlBxrhIf","caus13.RIG",5,"rationality","Normal","Ignorance",13
"R_2AHe8xvxjAdi4HA","caus13.RIG",5,"rationality","Normal","Ignorance",13
"R_73gl19vqtwsCL3b","caus13.RIG",6,"rationality","Normal","Ignorance",13
"R_1mq52jlZ6JYGV0A","caus13.RIG",7,"rationality","Normal","Ignorance",13
"R_12o8dePtLHKo7h9","caus13.RIG",5,"rationality","Normal","Ignorance",13
"R_yKmLYIVRstIh84x","caus13.RIG",1,"rationality","Normal","Ignorance",13
"R_WBuo8s9VCZLreQ9","caus13.RIG",6,"rationality","Normal","Ignorance",13
"R_UW9Z0Sp70p8QQGl","caus13.RIG",5,"rationality","Normal","Ignorance",13
"R_bEI04bP0vTNWw3r","caus13.RIG",6,"rationality","Normal","Ignorance",13
"R_1jetbCnb1GXdiZq","caus13.RIG",5,"rationality","Normal","Ignorance",13
"R_22Prrl5ZIrxC5Qr","caus13.RIG",5,"rationality","Normal","Ignorance",13
"R_2q2I8pFfFiRJg8e","caus13.RIG",4,"rationality","Normal","Ignorance",13
"R_6KGmYUMcgxjQ8AJ","caus13.RIG",7,"rationality","Normal","Ignorance",13
"R_oY5jCmgI8r7I4iR","caus13.RIG",7,"rationality","Normal","Ignorance",13
"R_6WPvZDNiTfFeHQd","caus13.RIG",4,"rationality","Normal","Ignorance",13
"R_3JJ0A2pX04RCufy","caus13.RIG",6,"rationality","Normal","Ignorance",13
"R_2TufLtuxux2LugW","caus13.RIG",2,"rationality","Normal","Ignorance",13
"R_2WAmIqwDiM70gZf","caus13.RIG",4,"rationality","Normal","Ignorance",13
"R_2aKP8KLCc3g3pV5","caus13.RIG",6,"rationality","Normal","Ignorance",13
"R_2ztDaELCkVGO8kW","caus13.RIG",7,"rationality","Normal","Ignorance",13
"R_2EskuywjxEX5pIg","caus13.RIG",1,"rationality","Normal","Ignorance",13
"R_1dbMCfd0tFgyzGw","caus13.MKG",4,"morality","Normal","Knowledge",13
"R_r22wBQDJrvOypDb","caus13.MKG",5,"morality","Normal","Knowledge",13
"R_86QidGGfYLmbKwN","caus13.MKG",3,"morality","Normal","Knowledge",13
"R_2101MsSbIdm3awP","caus13.MKG",3,"morality","Normal","Knowledge",13
"R_33gwLmLDAA1sTss","caus13.MKG",4,"morality","Normal","Knowledge",13
"R_p03NuB3Z58X3UNX","caus13.MKG",5,"morality","Normal","Knowledge",13
"R_33a2eX3whQVHtDa","caus13.MKG",6,"morality","Normal","Knowledge",13
"R_vNWF8w455LwfSFz","caus13.MKG",6,"morality","Normal","Knowledge",13
"R_ZqVy8lQ9l8TDEbf","caus13.MKG",5,"morality","Normal","Knowledge",13
"R_27qC1YLUmc6HFQ7","caus13.MKG",7,"morality","Normal","Knowledge",13
"R_2frHSIA1kufs7vM","caus13.MKG",5,"morality","Normal","Knowledge",13
"R_23fOkfuU9MC0RLa","caus13.MKG",5,"morality","Normal","Knowledge",13
"R_2S7YCVEQSU9KkX9","caus13.MKG",4,"morality","Normal","Knowledge",13
"R_OfGTCPUucCWrsbL","caus13.MKG",6,"morality","Normal","Knowledge",13
"R_3FIEsD4UpCH1xkX","caus13.MKG",7,"morality","Normal","Knowledge",13
"R_1EZpcs6LCqD9BN2","caus13.MKG",6,"morality","Normal","Knowledge",13
"R_3lVxU1XtUuXQ8Ul","caus13.MKG",7,"morality","Normal","Knowledge",13
"R_094rWo5810F6RIR","caus13.MKG",3,"morality","Normal","Knowledge",13
"R_3GvJno3Lpum6Vfy","caus13.MKG",5,"morality","Normal","Knowledge",13
"R_sIi8srHnEndCnjr","caus13.MKG",3,"morality","Normal","Knowledge",13
"R_10CSZSO1NWktQqC","caus13.MKG",6,"morality","Normal","Knowledge",13
"R_31zMgQnb6WQHEtT","caus13.MKG",3,"morality","Normal","Knowledge",13
"R_2Y9RqYTxwYjkEsO","caus13.MKG",7,"morality","Normal","Knowledge",13
"R_3nrbiPTSZRQ8TK6","caus13.MKG",1,"morality","Normal","Knowledge",13
"R_ploi37XR9kuXVSh","caus13.MIG",1,"morality","Normal","Ignorance",13
"R_2WYfIWj1j7Eyboc","caus13.MIG",7,"morality","Normal","Ignorance",13
"R_2tJQWc6RMGqRQYC","caus13.MIG",1,"morality","Normal","Ignorance",13
"R_aVmbstkulfSoJeV","caus13.MIG",7,"morality","Normal","Ignorance",13
"R_2R8hkz3JSrNKkdp","caus13.MIG",4,"morality","Normal","Ignorance",13
"R_bdButfdCOVPoPId","caus13.MIG",4,"morality","Normal","Ignorance",13
"R_ezCKh6T97kDqXRL","caus13.MIG",6,"morality","Normal","Ignorance",13
"R_1CHAJot3FC6NBeN","caus13.MIG",7,"morality","Normal","Ignorance",13
"R_elMr3Tw4LHp9BW9","caus13.MIG",3,"morality","Normal","Ignorance",13
"R_3WToMF1JpcIXI1X","caus13.MIG",5,"morality","Normal","Ignorance",13
"R_33xuskDCljLYM9a","caus13.MIG",4,"morality","Normal","Ignorance",13
"R_1DwMppQkFdsq4aT","caus13.MIG",6,"morality","Normal","Ignorance",13
"R_3j8mcSiHC7NaIjx","caus13.MIG",6,"morality","Normal","Ignorance",13
"R_2sRy62Sdzrliw6H","caus13.MIG",6,"morality","Normal","Ignorance",13
"R_bOh1jgCq3iZaq3L","caus13.MIG",5,"morality","Normal","Ignorance",13
"R_9KqpoaLy2rmFlbr","caus13.MIG",3,"morality","Normal","Ignorance",13
"R_scF05p8ZB30854B","caus13.MIG",1,"morality","Normal","Ignorance",13
"R_1dgLecrcU5qQ2Ea","caus13.MIG",4,"morality","Normal","Ignorance",13
"R_3QWpTqoynzhUnEb","caus13.MIG",7,"morality","Normal","Ignorance",13
"R_10BPCT74LoGWeK4","caus13.MIG",5,"morality","Normal","Ignorance",13
"R_31LDVkPtASjf01y","caus13.MIG",5,"morality","Normal","Ignorance",13
"R_3pbSzMPRGR6nLOF","caus13.MIG",5,"morality","Normal","Ignorance",13
"R_1g8Ev8jBoaZsqrp","caus13.MIG",3,"morality","Normal","Ignorance",13
"R_3qxujMMrpY7Ti6A","caus13.MIG",4,"morality","Normal","Ignorance",13
"R_3Ooc5uH0fWpAEhG","caus13.MIG",6,"morality","Normal","Ignorance",13
"R_2tFow6WZdXNL5v7","caus14.RKB",6,"rationality","Abnormal","Knowledge",14
"R_2SlgBAOTUJwmdMm","caus14.RKB",6,"rationality","Abnormal","Knowledge",14
"R_2wi5PcVfGEmAi1X","caus14.RKB",1,"rationality","Abnormal","Knowledge",14
"R_yUCeaFeOGqKeGsN","caus14.RKB",4,"rationality","Abnormal","Knowledge",14
"R_2WSuRwvczqhr7Jl","caus14.RKB",3,"rationality","Abnormal","Knowledge",14
"R_33gwLmLDAA1sTss","caus14.RKB",4,"rationality","Abnormal","Knowledge",14
"R_0CnqgRESEZl2XnP","caus14.RKB",7,"rationality","Abnormal","Knowledge",14
"R_5jN300vGGyDgxHP","caus14.RKB",4,"rationality","Abnormal","Knowledge",14
"R_bdButfdCOVPoPId","caus14.RKB",3,"rationality","Abnormal","Knowledge",14
"R_SNWtpP5ahyMOXAZ","caus14.RKB",5,"rationality","Abnormal","Knowledge",14
"R_2AHe8xvxjAdi4HA","caus14.RKB",3,"rationality","Abnormal","Knowledge",14
"R_279w3C1gRACViHV","caus14.RKB",4,"rationality","Abnormal","Knowledge",14
"R_9vODBjqOkWfjFQx","caus14.RKB",2,"rationality","Abnormal","Knowledge",14
"R_2ypxeeY6dxCyfux","caus14.RKB",7,"rationality","Abnormal","Knowledge",14
"R_1QfLLV27HwsjPt9","caus14.RKB",4,"rationality","Abnormal","Knowledge",14
"R_eevMKDNgO3LPZbX","caus14.RKB",4,"rationality","Abnormal","Knowledge",14
"R_3EuNv697lcM1BKh","caus14.RKB",4,"rationality","Abnormal","Knowledge",14
"R_11bFqHsy4lHKXGM","caus14.RKB",2,"rationality","Abnormal","Knowledge",14
"R_27m9oWuJmjPxtoe","caus14.RKB",3,"rationality","Abnormal","Knowledge",14
"R_1EZpcs6LCqD9BN2","caus14.RKB",2,"rationality","Abnormal","Knowledge",14
"R_1GPlNrkmRMYE03A","caus14.RKB",4,"rationality","Abnormal","Knowledge",14
"R_3CCPzKRRh98zqzM","caus14.RKB",3,"rationality","Abnormal","Knowledge",14
"R_sIi8srHnEndCnjr","caus14.RKB",3,"rationality","Abnormal","Knowledge",14
"R_3qyQzkoVBpzVJtd","caus14.RKB",2,"rationality","Abnormal","Knowledge",14
"R_WptAnrSTWA8ikvf","caus14.RKB",7,"rationality","Abnormal","Knowledge",14
"R_11YYUc8jWEPEaSf","caus14.RKB",4,"rationality","Abnormal","Knowledge",14
"R_33ydZUGqQjKMVgR","caus14.RIB",6,"rationality","Abnormal","Ignorance",14
"R_uyp37cmhjFrwrBv","caus14.RIB",4,"rationality","Abnormal","Ignorance",14
"R_6sqhg90xvrPK4QJ","caus14.RIB",5,"rationality","Abnormal","Ignorance",14
"R_2XhV22aSIfhzE2M","caus14.RIB",4,"rationality","Abnormal","Ignorance",14
"R_r22wBQDJrvOypDb","caus14.RIB",5,"rationality","Abnormal","Ignorance",14
"R_bdZcxQuvrgUR0hr","caus14.RIB",4,"rationality","Abnormal","Ignorance",14
"R_2YeSQCOM119ZbQi","caus14.RIB",5,"rationality","Abnormal","Ignorance",14
"R_2y3iqlodlBxrhIf","caus14.RIB",2,"rationality","Abnormal","Ignorance",14
"R_p03NuB3Z58X3UNX","caus14.RIB",5,"rationality","Abnormal","Ignorance",14
"R_3Rly0Y8WAskIIpJ","caus14.RIB",6,"rationality","Abnormal","Ignorance",14
"R_33xuskDCljLYM9a","caus14.RIB",3,"rationality","Abnormal","Ignorance",14
"R_2S7YCVEQSU9KkX9","caus14.RIB",3,"rationality","Abnormal","Ignorance",14
"R_1Eg5vqiVrvsPFpO","caus14.RIB",4,"rationality","Abnormal","Ignorance",14
"R_1jetbCnb1GXdiZq","caus14.RIB",1,"rationality","Abnormal","Ignorance",14
"R_3PjYAgoAbRc0dbX","caus14.RIB",6,"rationality","Abnormal","Ignorance",14
"R_OfGTCPUucCWrsbL","caus14.RIB",6,"rationality","Abnormal","Ignorance",14
"R_3EcATsLMamJIwBW","caus14.RIB",6,"rationality","Abnormal","Ignorance",14
"R_3lVxU1XtUuXQ8Ul","caus14.RIB",4,"rationality","Abnormal","Ignorance",14
"R_3j86i9QqLY7PH8A","caus14.RIB",6,"rationality","Abnormal","Ignorance",14
"R_4O5oaOnxfrXerbr","caus14.RIB",6,"rationality","Abnormal","Ignorance",14
"R_3JJ0A2pX04RCufy","caus14.RIB",3,"rationality","Abnormal","Ignorance",14
"R_1GHVUhO0bOZkoep","caus14.RIB",5,"rationality","Abnormal","Ignorance",14
"R_2qF7OPt0WMTVld4","caus14.RIB",5,"rationality","Abnormal","Ignorance",14
"R_2WAmIqwDiM70gZf","caus14.RIB",7,"rationality","Abnormal","Ignorance",14
"R_2ztDaELCkVGO8kW","caus14.RIB",4,"rationality","Abnormal","Ignorance",14
"R_2EskuywjxEX5pIg","caus14.RIB",1,"rationality","Abnormal","Ignorance",14
"R_Wf9yO6kOByjRfzj","caus14.MKB",4,"morality","Abnormal","Knowledge",14
"R_ploi37XR9kuXVSh","caus14.MKB",7,"morality","Abnormal","Knowledge",14
"R_2e3YYxDNFxGdOp8","caus14.MKB",4,"morality","Abnormal","Knowledge",14
"R_868ONwCNBhJxdvP","caus14.MKB",4,"morality","Abnormal","Knowledge",14
"R_2cC6APY4eALuGee","caus14.MKB",1,"morality","Abnormal","Knowledge",14
"R_1hYb71KLb5Gred1","caus14.MKB",7,"morality","Abnormal","Knowledge",14
"R_ysVNiHJkeHRAnUl","caus14.MKB",7,"morality","Abnormal","Knowledge",14
"R_SBRF9Lajer6XwDT","caus14.MKB",7,"morality","Abnormal","Knowledge",14
"R_2SCdKufodrraz8A","caus14.MKB",7,"morality","Abnormal","Knowledge",14
"R_2VOykpg9SncchQV","caus14.MKB",6,"morality","Abnormal","Knowledge",14
"R_WBuo8s9VCZLreQ9","caus14.MKB",5,"morality","Abnormal","Knowledge",14
"R_23fOkfuU9MC0RLa","caus14.MKB",5,"morality","Abnormal","Knowledge",14
"R_22P04tPnH5dj7FL","caus14.MKB",2,"morality","Abnormal","Knowledge",14
"R_2sRy62Sdzrliw6H","caus14.MKB",6,"morality","Abnormal","Knowledge",14
"R_9KqpoaLy2rmFlbr","caus14.MKB",3,"morality","Abnormal","Knowledge",14
"R_1dgLecrcU5qQ2Ea","caus14.MKB",1,"morality","Abnormal","Knowledge",14
"R_094rWo5810F6RIR","caus14.MKB",4,"morality","Abnormal","Knowledge",14
"R_3fIrGdslgqPS77V","caus14.MKB",7,"morality","Abnormal","Knowledge",14
"R_1LMz3o29ejBG0RM","caus14.MKB",4,"morality","Abnormal","Knowledge",14
"R_2dmz8uU8gOtwUoZ","caus14.MKB",1,"morality","Abnormal","Knowledge",14
"R_1GwqSaM0GhGJEvu","caus14.MKB",1,"morality","Abnormal","Knowledge",14
"R_3pbSzMPRGR6nLOF","caus14.MKB",2,"morality","Abnormal","Knowledge",14
"R_2eUKFZTmZ04CZH8","caus14.MKB",3,"morality","Abnormal","Knowledge",14
"R_2Qy4nJhazUAgAEf","caus14.MKB",5,"morality","Abnormal","Knowledge",14
"R_2Y9RqYTxwYjkEsO","caus14.MKB",1,"morality","Abnormal","Knowledge",14
"R_3Ooc5uH0fWpAEhG","caus14.MKB",5,"morality","Abnormal","Knowledge",14
"R_SNSaRsNd36GZBap","caus14.MIB",6,"morality","Abnormal","Ignorance",14
"R_6LMS7eeInGKNAc1","caus14.MIB",2,"morality","Abnormal","Ignorance",14
"R_2D8Owj67AWmkUlA","caus14.MIB",7,"morality","Abnormal","Ignorance",14
"R_aVmbstkulfSoJeV","caus14.MIB",4,"morality","Abnormal","Ignorance",14
"R_2fIZKuSeDjQPCt0","caus14.MIB",6,"morality","Abnormal","Ignorance",14
"R_ezCKh6T97kDqXRL","caus14.MIB",7,"morality","Abnormal","Ignorance",14
"R_vNWF8w455LwfSFz","caus14.MIB",7,"morality","Abnormal","Ignorance",14
"R_12o8dePtLHKo7h9","caus14.MIB",4,"morality","Abnormal","Ignorance",14
"R_ZqVy8lQ9l8TDEbf","caus14.MIB",3,"morality","Abnormal","Ignorance",14
"R_2pKu4Bvm4tH3cEx","caus14.MIB",5,"morality","Abnormal","Ignorance",14
"R_3emO5qdUedKdmB8","caus14.MIB",4,"morality","Abnormal","Ignorance",14
"R_bOh1jgCq3iZaq3L","caus14.MIB",1,"morality","Abnormal","Ignorance",14
"R_1diZdA1StZBl7AT","caus14.MIB",1,"morality","Abnormal","Ignorance",14
"R_3KC5mJqulG2txoG","caus14.MIB",4,"morality","Abnormal","Ignorance",14
"R_6KGmYUMcgxjQ8AJ","caus14.MIB",4,"morality","Abnormal","Ignorance",14
"R_DuCIgw0cncLtAyZ","caus14.MIB",3,"morality","Abnormal","Ignorance",14
"R_3nVhIQzHW7xv81F","caus14.MIB",5,"morality","Abnormal","Ignorance",14
"R_2SxkFsQWl7ljVlg","caus14.MIB",6,"morality","Abnormal","Ignorance",14
"R_31LDVkPtASjf01y","caus14.MIB",3,"morality","Abnormal","Ignorance",14
"R_3fcqNm48dgpygqV","caus14.MIB",4,"morality","Abnormal","Ignorance",14
"R_2aKP8KLCc3g3pV5","caus14.MIB",4,"morality","Abnormal","Ignorance",14
"R_3qxujMMrpY7Ti6A","caus14.MIB",3,"morality","Abnormal","Ignorance",14
"R_TdsVMRhgtvHYWGd","caus14.MIB",6,"morality","Abnormal","Ignorance",14
"R_1GB5CAA9vT9xVP4","caus14.MIB",2,"morality","Abnormal","Ignorance",14
"R_29s869TqKRtXUjX","caus14.RKG",7,"rationality","Normal","Knowledge",14
"R_1FgpxZrcDBC7KiF","caus14.RKG",6,"rationality","Normal","Knowledge",14
"R_86QidGGfYLmbKwN","caus14.RKG",4,"rationality","Normal","Knowledge",14
"R_Ry475r49Fm4MWDT","caus14.RKG",7,"rationality","Normal","Knowledge",14
"R_2bK1LPzExCL8lFz","caus14.RKG",4,"rationality","Normal","Knowledge",14
"R_33a2eX3whQVHtDa","caus14.RKG",3,"rationality","Normal","Knowledge",14
"R_239viXo01LDQFab","caus14.RKG",7,"rationality","Normal","Knowledge",14
"R_2tEkkjB3jr9kKd8","caus14.RKG",7,"rationality","Normal","Knowledge",14
"R_1mq52jlZ6JYGV0A","caus14.RKG",6,"rationality","Normal","Knowledge",14
"R_06fZySX0Rey0Cl3","caus14.RKG",1,"rationality","Normal","Knowledge",14
"R_yKmLYIVRstIh84x","caus14.RKG",4,"rationality","Normal","Knowledge",14
"R_22Prrl5ZIrxC5Qr","caus14.RKG",2,"rationality","Normal","Knowledge",14
"R_1gqMbe4EhnySk7L","caus14.RKG",4,"rationality","Normal","Knowledge",14
"R_2rMFWlt0amxGdN3","caus14.RKG",6,"rationality","Normal","Knowledge",14
"R_3fZDQ0HKyA57tlt","caus14.RKG",5,"rationality","Normal","Knowledge",14
"R_2pY7P5XHvSzkrsw","caus14.RKG",3,"rationality","Normal","Knowledge",14
"R_3FIEsD4UpCH1xkX","caus14.RKG",7,"rationality","Normal","Knowledge",14
"R_oY5jCmgI8r7I4iR","caus14.RKG",7,"rationality","Normal","Knowledge",14
"R_3QWpTqoynzhUnEb","caus14.RKG",7,"rationality","Normal","Knowledge",14
"R_10BPCT74LoGWeK4","caus14.RKG",6,"rationality","Normal","Knowledge",14
"R_3PNagj6HF3X09KJ","caus14.RKG",5,"rationality","Normal","Knowledge",14
"R_3RycVtZeFdZzOn4","caus14.RKG",4,"rationality","Normal","Knowledge",14
"R_PYXZXihocfCk3ux","caus14.RKG",4,"rationality","Normal","Knowledge",14
"R_3Rx7lDIJMjuVO74","caus14.RKG",4,"rationality","Normal","Knowledge",14
"R_12fgVQnAgkjrQS3","caus14.RKG",6,"rationality","Normal","Knowledge",14
"R_1dbMCfd0tFgyzGw","caus14.RIG",6,"rationality","Normal","Ignorance",14
"R_w7QRd2mMsffG6TD","caus14.RIG",7,"rationality","Normal","Ignorance",14
"R_1CeHcLeh2G41fnP","caus14.RIG",5,"rationality","Normal","Ignorance",14
"R_2WD90bhyn9J69Ha","caus14.RIG",5,"rationality","Normal","Ignorance",14
"R_2DUjsgyYiGnm9wl","caus14.RIG",5,"rationality","Normal","Ignorance",14
"R_2zvDGSCi7VlQsjq","caus14.RIG",4,"rationality","Normal","Ignorance",14
"R_1CHAJot3FC6NBeN","caus14.RIG",4,"rationality","Normal","Ignorance",14
"R_3WToMF1JpcIXI1X","caus14.RIG",4,"rationality","Normal","Ignorance",14
"R_27qC1YLUmc6HFQ7","caus14.RIG",5,"rationality","Normal","Ignorance",14
"R_UW9Z0Sp70p8QQGl","caus14.RIG",2,"rationality","Normal","Ignorance",14
"R_ymRkH2LObwZue1X","caus14.RIG",4,"rationality","Normal","Ignorance",14
"R_3j8mcSiHC7NaIjx","caus14.RIG",7,"rationality","Normal","Ignorance",14
"R_bEI04bP0vTNWw3r","caus14.RIG",3,"rationality","Normal","Ignorance",14
"R_3MEBK22uhr6CFcP","caus14.RIG",6,"rationality","Normal","Ignorance",14
"R_scF05p8ZB30854B","caus14.RIG",1,"rationality","Normal","Ignorance",14
"R_27Vbbyyd3BStWIv","caus14.RIG",3,"rationality","Normal","Ignorance",14
"R_2q2I8pFfFiRJg8e","caus14.RIG",4,"rationality","Normal","Ignorance",14
"R_0SSl0SNv3OZBm1j","caus14.RIG",3,"rationality","Normal","Ignorance",14
"R_3s4c5gm16LpuWHF","caus14.RIG",6,"rationality","Normal","Ignorance",14
"R_5uw9Iy2C0pRvlUR","caus14.RIG",4,"rationality","Normal","Ignorance",14
"R_10CSZSO1NWktQqC","caus14.RIG",1,"rationality","Normal","Ignorance",14
"R_3JjS2XTIZfqtGD0","caus14.RIG",6,"rationality","Normal","Ignorance",14
"R_31zMgQnb6WQHEtT","caus14.RIG",6,"rationality","Normal","Ignorance",14
"R_3g6FiK6nvC7Z622","caus14.RIG",3,"rationality","Normal","Ignorance",14
"R_PUPfwsyqGUMXcmB","caus14.RIG",5,"rationality","Normal","Ignorance",14
"R_3ix9OZp19n7z3ji","caus14.MKG",4,"morality","Normal","Knowledge",14
"R_2fBaz1njeTCwFDg","caus14.MKG",3,"morality","Normal","Knowledge",14
"R_29bHQQ2oPiTR1HO","caus14.MKG",7,"morality","Normal","Knowledge",14
"R_SAI1Og7BAnD7SeZ","caus14.MKG",1,"morality","Normal","Knowledge",14
"R_2101MsSbIdm3awP","caus14.MKG",4,"morality","Normal","Knowledge",14
"R_BAoKbF8PmP5gxCF","caus14.MKG",2,"morality","Normal","Knowledge",14
"R_3qsx4vjyD1n6TWN","caus14.MKG",3,"morality","Normal","Knowledge",14
"R_RPszNNKC5JI8UOR","caus14.MKG",1,"morality","Normal","Knowledge",14
"R_325ZO6nfA5s9iHN","caus14.MKG",6,"morality","Normal","Knowledge",14
"R_rjOq2IChESZqJZn","caus14.MKG",3,"morality","Normal","Knowledge",14
"R_1LAV9FMjyeBDNr8","caus14.MKG",1,"morality","Normal","Knowledge",14
"R_elMr3Tw4LHp9BW9","caus14.MKG",2,"morality","Normal","Knowledge",14
"R_2ztDcedePVbfcLH","caus14.MKG",3,"morality","Normal","Knowledge",14
"R_2frHSIA1kufs7vM","caus14.MKG",4,"morality","Normal","Knowledge",14
"R_UaupL4LJSmGSGel","caus14.MKG",3,"morality","Normal","Knowledge",14
"R_2SqwWyOBTK9ReoK","caus14.MKG",7,"morality","Normal","Knowledge",14
"R_2fboH8e1lyaeH85","caus14.MKG",6,"morality","Normal","Knowledge",14
"R_6WPvZDNiTfFeHQd","caus14.MKG",5,"morality","Normal","Knowledge",14
"R_3GvJno3Lpum6Vfy","caus14.MKG",6,"morality","Normal","Knowledge",14
"R_3nUATMe0Tx4Xkir","caus14.MKG",6,"morality","Normal","Knowledge",14
"R_1cTdIzdogOSzW8p","caus14.MKG",5,"morality","Normal","Knowledge",14
"R_2xSjFGK4nkJg6kl","caus14.MKG",6,"morality","Normal","Knowledge",14
"R_56Bpm4nmkrN02DD","caus14.MKG",5,"morality","Normal","Knowledge",14
"R_3nrbiPTSZRQ8TK6","caus14.MKG",3,"morality","Normal","Knowledge",14
"R_3lRIEvPYQ1lWm8U","caus14.MKG",5,"morality","Normal","Knowledge",14
"R_2WYfIWj1j7Eyboc","caus14.MIG",6,"morality","Normal","Ignorance",14
"R_yQtSb1omyXaVzAl","caus14.MIG",7,"morality","Normal","Ignorance",14
"R_2tJQWc6RMGqRQYC","caus14.MIG",7,"morality","Normal","Ignorance",14
"R_2ZObC2dIpw8cyew","caus14.MIG",2,"morality","Normal","Ignorance",14
"R_2uPSdXCqk73QKwa","caus14.MIG",6,"morality","Normal","Ignorance",14
"R_3CNuPYzjwTjbxYy","caus14.MIG",2,"morality","Normal","Ignorance",14
"R_2R8hkz3JSrNKkdp","caus14.MIG",4,"morality","Normal","Ignorance",14
"R_73gl19vqtwsCL3b","caus14.MIG",7,"morality","Normal","Ignorance",14
"R_21d2uADwa8G3Fx4","caus14.MIG",7,"morality","Normal","Ignorance",14
"R_2zCT32AZoJuffSL","caus14.MIG",3,"morality","Normal","Ignorance",14
"R_1DwMppQkFdsq4aT","caus14.MIG",6,"morality","Normal","Ignorance",14
"R_ykAEB31sV3Uvo6l","caus14.MIG",6,"morality","Normal","Ignorance",14
"R_3RsAmWrIuksbSPR","caus14.MIG",1,"morality","Normal","Ignorance",14
"R_1pol0eGkwiW2RSY","caus14.MIG",6,"morality","Normal","Ignorance",14
"R_1ez3PsrssSbwyI2","caus14.MIG",6,"morality","Normal","Ignorance",14
"R_22qSb38GWlOy4En","caus14.MIG",2,"morality","Normal","Ignorance",14
"R_3Pz2m5OVtvp3MyN","caus14.MIG",5,"morality","Normal","Ignorance",14
"R_s5sQsHKCU2q6c81","caus14.MIG",7,"morality","Normal","Ignorance",14
"R_1FLF8fsmOVPAkpH","caus14.MIG",1,"morality","Normal","Ignorance",14
"R_2TufLtuxux2LugW","caus14.MIG",1,"morality","Normal","Ignorance",14
"R_1E5QgphHPglIJzm","caus14.MIG",5,"morality","Normal","Ignorance",14
"R_1g8Ev8jBoaZsqrp","caus14.MIG",5,"morality","Normal","Ignorance",14
"R_DID9SJNfveUVuvv","caus14.MIG",4,"morality","Normal","Ignorance",14
"R_3kGoGui3njgTcQG","caus14.MIG",7,"morality","Normal","Ignorance",14
"R_3FQB0EpFBtEB0gc","caus14.MIG",6,"morality","Normal","Ignorance",14
"R_3ix9OZp19n7z3ji","caus15.RKB",4,"rationality","Abnormal","Knowledge",15
"R_6sqhg90xvrPK4QJ","caus15.RKB",3,"rationality","Abnormal","Knowledge",15
"R_w7QRd2mMsffG6TD","caus15.RKB",7,"rationality","Abnormal","Knowledge",15
"R_r22wBQDJrvOypDb","caus15.RKB",7,"rationality","Abnormal","Knowledge",15
