"ResponseId","condCod","CF responses","question","norm","knowledge","ocOri","scenario","condition","outcome"
"R_2SGm0oLNBOcb2Ee","cfcon09.MIB",6,"Counterfactual","Morality","Ignorance","Abnormal",9,"MIB","Abnormal"
"R_2SGm0oLNBOcb2Ee","modal10.MKB",4,"Modal","Morality","Knowledge","Abnormal",10,"MKB","Abnormal"
"R_2SGm0oLNBOcb2Ee","cfcon10.MKB",3,"Counterfactual","Morality","Knowledge","Abnormal",10,"MKB","Abnormal"
"R_2SGm0oLNBOcb2Ee","modal11.RKG",5,"Modal","Rationality","Knowledge","Normal",11,"RKG","Normal"
"R_2SGm0oLNBOcb2Ee","cfcon11.RKG",1,"Counterfactual","Rationality","Knowledge","Normal",11,"RKG","Normal"
"R_2SGm0oLNBOcb2Ee","modal12.RKB",5,"Modal","Rationality","Knowledge","Abnormal",12,"RKB","Abnormal"
"R_2SGm0oLNBOcb2Ee","cfcon12.RKB",6,"Counterfactual","Rationality","Knowledge","Abnormal",12,"RKB","Abnormal"
"R_2SGm0oLNBOcb2Ee","modal13.RIG",5,"Modal","Rationality","Ignorance","Normal",13,"RIG","Normal"
"R_2SGm0oLNBOcb2Ee","cfcon13.RIG",6,"Counterfactual","Rationality","Ignorance","Normal",13,"RIG","Normal"
"R_2SGm0oLNBOcb2Ee","modal14.RIB",3,"Modal","Rationality","Ignorance","Abnormal",14,"RIB","Abnormal"
"R_2SGm0oLNBOcb2Ee","cfcon14.RIB",3,"Counterfactual","Rationality","Ignorance","Abnormal",14,"RIB","Abnormal"
"R_2SGm0oLNBOcb2Ee","modal15.MIB",3,"Modal","Morality","Ignorance","Abnormal",15,"MIB","Abnormal"
"R_2SGm0oLNBOcb2Ee","cfcon15.MIB",5,"Counterfactual","Morality","Ignorance","Abnormal",15,"MIB","Abnormal"
"R_2SGm0oLNBOcb2Ee","modal16.RIG",3,"Modal","Rationality","Ignorance","Normal",16,"RIG","Normal"
"R_2SGm0oLNBOcb2Ee","cfcon16.RIG",4,"Counterfactual","Rationality","Ignorance","Normal",16,"RIG","Normal"
"R_bJDDVAQlI0CDDW1","modal01.RKG",3,"Modal","Rationality","Knowledge","Normal",1,"RKG","Normal"
"R_bJDDVAQlI0CDDW1","cfcon01.RKG",4,"Counterfactual","Rationality","Knowledge","Normal",1,"RKG","Normal"
"R_bJDDVAQlI0CDDW1","modal02.RKB",5,"Modal","Rationality","Knowledge","Abnormal",2,"RKB","Abnormal"
"R_bJDDVAQlI0CDDW1","cfcon02.RKB",3,"Counterfactual","Rationality","Knowledge","Abnormal",2,"RKB","Abnormal"
"R_bJDDVAQlI0CDDW1","modal03.RKB",4,"Modal","Rationality","Knowledge","Abnormal",3,"RKB","Abnormal"
"R_bJDDVAQlI0CDDW1","cfcon03.RKB",5,"Counterfactual","Rationality","Knowledge","Abnormal",3,"RKB","Abnormal"
"R_bJDDVAQlI0CDDW1","modal04.RIG",3,"Modal","Rationality","Ignorance","Normal",4,"RIG","Normal"
"R_bJDDVAQlI0CDDW1","cfcon04.RIG",3,"Counterfactual","Rationality","Ignorance","Normal",4,"RIG","Normal"
"R_bJDDVAQlI0CDDW1","modal05.RKG",3,"Modal","Rationality","Knowledge","Normal",5,"RKG","Normal"
"R_bJDDVAQlI0CDDW1","cfcon05.RKG",5,"Counterfactual","Rationality","Knowledge","Normal",5,"RKG","Normal"
"R_bJDDVAQlI0CDDW1","modal06.RKB",6,"Modal","Rationality","Knowledge","Abnormal",6,"RKB","Abnormal"
"R_bJDDVAQlI0CDDW1","cfcon06.RKB",5,"Counterfactual","Rationality","Knowledge","Abnormal",6,"RKB","Abnormal"
"R_bJDDVAQlI0CDDW1","modal07.RIB",3,"Modal","Rationality","Ignorance","Abnormal",7,"RIB","Abnormal"
"R_bJDDVAQlI0CDDW1","cfcon07.RIB",3,"Counterfactual","Rationality","Ignorance","Abnormal",7,"RIB","Abnormal"
"R_bJDDVAQlI0CDDW1","modal08.RIB",5,"Modal","Rationality","Ignorance","Abnormal",8,"RIB","Abnormal"
"R_bJDDVAQlI0CDDW1","cfcon08.RIB",3,"Counterfactual","Rationality","Ignorance","Abnormal",8,"RIB","Abnormal"
"R_bJDDVAQlI0CDDW1","modal09.RIG",5,"Modal","Rationality","Ignorance","Normal",9,"RIG","Normal"
"R_bJDDVAQlI0CDDW1","cfcon09.RIG",4,"Counterfactual","Rationality","Ignorance","Normal",9,"RIG","Normal"
"R_bJDDVAQlI0CDDW1","modal10.RIG",5,"Modal","Rationality","Ignorance","Normal",10,"RIG","Normal"
"R_bJDDVAQlI0CDDW1","cfcon10.RIG",3,"Counterfactual","Rationality","Ignorance","Normal",10,"RIG","Normal"
"R_bJDDVAQlI0CDDW1","modal11.MIG",4,"Modal","Morality","Ignorance","Normal",11,"MIG","Normal"
"R_bJDDVAQlI0CDDW1","cfcon11.MIG",6,"Counterfactual","Morality","Ignorance","Normal",11,"MIG","Normal"
"R_bJDDVAQlI0CDDW1","modal12.RKB",2,"Modal","Rationality","Knowledge","Abnormal",12,"RKB","Abnormal"
"R_bJDDVAQlI0CDDW1","cfcon12.RKB",4,"Counterfactual","Rationality","Knowledge","Abnormal",12,"RKB","Abnormal"
"R_bJDDVAQlI0CDDW1","modal13.RIB",5,"Modal","Rationality","Ignorance","Abnormal",13,"RIB","Abnormal"
"R_bJDDVAQlI0CDDW1","cfcon13.RIB",4,"Counterfactual","Rationality","Ignorance","Abnormal",13,"RIB","Abnormal"
"R_bJDDVAQlI0CDDW1","modal14.RIG",6,"Modal","Rationality","Ignorance","Normal",14,"RIG","Normal"
"R_bJDDVAQlI0CDDW1","cfcon14.RIG",2,"Counterfactual","Rationality","Ignorance","Normal",14,"RIG","Normal"
"R_bJDDVAQlI0CDDW1","modal15.RIB",5,"Modal","Rationality","Ignorance","Abnormal",15,"RIB","Abnormal"
"R_bJDDVAQlI0CDDW1","cfcon15.RIB",3,"Counterfactual","Rationality","Ignorance","Abnormal",15,"RIB","Abnormal"
"R_bJDDVAQlI0CDDW1","modal16.RKG",5,"Modal","Rationality","Knowledge","Normal",16,"RKG","Normal"
"R_bJDDVAQlI0CDDW1","cfcon16.RKG",2,"Counterfactual","Rationality","Knowledge","Normal",16,"RKG","Normal"
"R_2aypJwoXdPlg13I","modal01.MKB",3,"Modal","Morality","Knowledge","Abnormal",1,"MKB","Abnormal"
"R_2aypJwoXdPlg13I","cfcon01.MKB",3,"Counterfactual","Morality","Knowledge","Abnormal",1,"MKB","Abnormal"
"R_2aypJwoXdPlg13I","modal02.MKG",3,"Modal","Morality","Knowledge","Normal",2,"MKG","Normal"
"R_2aypJwoXdPlg13I","cfcon02.MKG",2,"Counterfactual","Morality","Knowledge","Normal",2,"MKG","Normal"
"R_2aypJwoXdPlg13I","modal03.MKB",2,"Modal","Morality","Knowledge","Abnormal",3,"MKB","Abnormal"
"R_2aypJwoXdPlg13I","cfcon03.MKB",4,"Counterfactual","Morality","Knowledge","Abnormal",3,"MKB","Abnormal"
"R_2aypJwoXdPlg13I","modal04.RIG",5,"Modal","Rationality","Ignorance","Normal",4,"RIG","Normal"
"R_2aypJwoXdPlg13I","cfcon04.RIG",3,"Counterfactual","Rationality","Ignorance","Normal",4,"RIG","Normal"
"R_2aypJwoXdPlg13I","modal05.MKG",3,"Modal","Morality","Knowledge","Normal",5,"MKG","Normal"
"R_2aypJwoXdPlg13I","cfcon05.MKG",3,"Counterfactual","Morality","Knowledge","Normal",5,"MKG","Normal"
"R_2aypJwoXdPlg13I","modal06.MKG",3,"Modal","Morality","Knowledge","Normal",6,"MKG","Normal"
"R_2aypJwoXdPlg13I","cfcon06.MKG",5,"Counterfactual","Morality","Knowledge","Normal",6,"MKG","Normal"
"R_2aypJwoXdPlg13I","modal07.RKB",4,"Modal","Rationality","Knowledge","Abnormal",7,"RKB","Abnormal"
"R_2aypJwoXdPlg13I","cfcon07.RKG",4,"Counterfactual","Rationality","Knowledge","Normal",7,"RKG","Normal"
"R_2aypJwoXdPlg13I","modal08.RKB",2,"Modal","Rationality","Knowledge","Abnormal",8,"RKB","Abnormal"
"R_2aypJwoXdPlg13I","cfcon08.RKB",4,"Counterfactual","Rationality","Knowledge","Abnormal",8,"RKB","Abnormal"
"R_2aypJwoXdPlg13I","modal09.RIB",4,"Modal","Rationality","Ignorance","Abnormal",9,"RIB","Abnormal"
"R_2aypJwoXdPlg13I","cfcon09.RIB",3,"Counterfactual","Rationality","Ignorance","Abnormal",9,"RIB","Abnormal"
"R_2aypJwoXdPlg13I","modal10.RIG",2,"Modal","Rationality","Ignorance","Normal",10,"RIG","Normal"
"R_2aypJwoXdPlg13I","cfcon10.RIG",3,"Counterfactual","Rationality","Ignorance","Normal",10,"RIG","Normal"
"R_2aypJwoXdPlg13I","modal11.RKG",3,"Modal","Rationality","Knowledge","Normal",11,"RKG","Normal"
"R_2aypJwoXdPlg13I","cfcon11.RKG",4,"Counterfactual","Rationality","Knowledge","Normal",11,"RKG","Normal"
"R_2aypJwoXdPlg13I","modal12.RIB",4,"Modal","Rationality","Ignorance","Abnormal",12,"RIB","Abnormal"
"R_2aypJwoXdPlg13I","cfcon12.RIB",4,"Counterfactual","Rationality","Ignorance","Abnormal",12,"RIB","Abnormal"
"R_2aypJwoXdPlg13I","modal14.RKG",3,"Modal","Rationality","Knowledge","Normal",14,"RKG","Normal"
"R_2aypJwoXdPlg13I","cfcon14.RKG",3,"Counterfactual","Rationality","Knowledge","Normal",14,"RKG","Normal"
"R_2aypJwoXdPlg13I","modal15.RIB",5,"Modal","Rationality","Ignorance","Abnormal",15,"RIB","Abnormal"
"R_2aypJwoXdPlg13I","cfcon15.RIB",2,"Counterfactual","Rationality","Ignorance","Abnormal",15,"RIB","Abnormal"
"R_2aypJwoXdPlg13I","modal16.RIB",3,"Modal","Rationality","Ignorance","Abnormal",16,"RIB","Abnormal"
"R_2aypJwoXdPlg13I","cfcon16.RIB",4,"Counterfactual","Rationality","Ignorance","Abnormal",16,"RIB","Abnormal"
"R_2Vwk9lfSIw1zHIV","modal01.RIB",5,"Modal","Rationality","Ignorance","Abnormal",1,"RIB","Abnormal"
"R_2Vwk9lfSIw1zHIV","cfcon01.RIB",4,"Counterfactual","Rationality","Ignorance","Abnormal",1,"RIB","Abnormal"
"R_2Vwk9lfSIw1zHIV","modal02.MIG",5,"Modal","Morality","Ignorance","Normal",2,"MIG","Normal"
"R_2Vwk9lfSIw1zHIV","cfcon02.MIG",4,"Counterfactual","Morality","Ignorance","Normal",2,"MIG","Normal"
"R_2Vwk9lfSIw1zHIV","modal03.MIB",5,"Modal","Morality","Ignorance","Abnormal",3,"MIB","Abnormal"
"R_2Vwk9lfSIw1zHIV","cfcon03.MIB",4,"Counterfactual","Morality","Ignorance","Abnormal",3,"MIB","Abnormal"
"R_2Vwk9lfSIw1zHIV","modal04.MIB",3,"Modal","Morality","Ignorance","Abnormal",4,"MIB","Abnormal"
"R_2Vwk9lfSIw1zHIV","cfcon04.MIB",4,"Counterfactual","Morality","Ignorance","Abnormal",4,"MIB","Abnormal"
"R_2Vwk9lfSIw1zHIV","modal05.RIG",3,"Modal","Rationality","Ignorance","Normal",5,"RIG","Normal"
"R_2Vwk9lfSIw1zHIV","cfcon05.RIG",4,"Counterfactual","Rationality","Ignorance","Normal",5,"RIG","Normal"
"R_2Vwk9lfSIw1zHIV","modal06.MIB",4,"Modal","Morality","Ignorance","Abnormal",6,"MIB","Abnormal"
"R_2Vwk9lfSIw1zHIV","cfcon06.MIB",4,"Counterfactual","Morality","Ignorance","Abnormal",6,"MIB","Abnormal"
"R_2Vwk9lfSIw1zHIV","modal07.MKG",4,"Modal","Morality","Knowledge","Normal",7,"MKG","Normal"
"R_2Vwk9lfSIw1zHIV","cfcon07.MKG",3,"Counterfactual","Morality","Knowledge","Normal",7,"MKG","Normal"
"R_2Vwk9lfSIw1zHIV","modal08.MIG",5,"Modal","Morality","Ignorance","Normal",8,"MIG","Normal"
"R_2Vwk9lfSIw1zHIV","cfcon08.MIG",4,"Counterfactual","Morality","Ignorance","Normal",8,"MIG","Normal"
"R_2Vwk9lfSIw1zHIV","modal09.RKB",5,"Modal","Rationality","Knowledge","Abnormal",9,"RKB","Abnormal"
"R_2Vwk9lfSIw1zHIV","cfcon09.RKB",4,"Counterfactual","Rationality","Knowledge","Abnormal",9,"RKB","Abnormal"
"R_2Vwk9lfSIw1zHIV","modal10.RKB",3,"Modal","Rationality","Knowledge","Abnormal",10,"RKB","Abnormal"
"R_2Vwk9lfSIw1zHIV","cfcon10.RKB",4,"Counterfactual","Rationality","Knowledge","Abnormal",10,"RKB","Abnormal"
"R_2Vwk9lfSIw1zHIV","modal11.MIB",4,"Modal","Morality","Ignorance","Abnormal",11,"MIB","Abnormal"
"R_2Vwk9lfSIw1zHIV","cfcon11.MIB",5,"Counterfactual","Morality","Ignorance","Abnormal",11,"MIB","Abnormal"
"R_2Vwk9lfSIw1zHIV","modal12.RIB",3,"Modal","Rationality","Ignorance","Abnormal",12,"RIB","Abnormal"
"R_2Vwk9lfSIw1zHIV","cfcon12.RIB",4,"Counterfactual","Rationality","Ignorance","Abnormal",12,"RIB","Abnormal"
"R_2Vwk9lfSIw1zHIV","modal13.RKB",5,"Modal","Rationality","Knowledge","Abnormal",13,"RKB","Abnormal"
"R_2Vwk9lfSIw1zHIV","cfcon13.RKB",5,"Counterfactual","Rationality","Knowledge","Abnormal",13,"RKB","Abnormal"
"R_2Vwk9lfSIw1zHIV","modal14.RIB",4,"Modal","Rationality","Ignorance","Abnormal",14,"RIB","Abnormal"
"R_2Vwk9lfSIw1zHIV","cfcon14.RIB",5,"Counterfactual","Rationality","Ignorance","Abnormal",14,"RIB","Abnormal"
"R_2Vwk9lfSIw1zHIV","modal15.MIG",4,"Modal","Morality","Ignorance","Normal",15,"MIG","Normal"
"R_2Vwk9lfSIw1zHIV","cfcon15.MIG",3,"Counterfactual","Morality","Ignorance","Normal",15,"MIG","Normal"
"R_2Vwk9lfSIw1zHIV","modal16.MIB",5,"Modal","Morality","Ignorance","Abnormal",16,"MIB","Abnormal"
"R_2Vwk9lfSIw1zHIV","cfcon16.MIB",4,"Counterfactual","Morality","Ignorance","Abnormal",16,"MIB","Abnormal"
"R_3JDilUFybWpuAwt","modal01.RIG",6,"Modal","Rationality","Ignorance","Normal",1,"RIG","Normal"
"R_3JDilUFybWpuAwt","cfcon01.RIG",6,"Counterfactual","Rationality","Ignorance","Normal",1,"RIG","Normal"
"R_3JDilUFybWpuAwt","modal02.RIB",6,"Modal","Rationality","Ignorance","Abnormal",2,"RIB","Abnormal"
"R_3JDilUFybWpuAwt","cfcon02.RIB",6,"Counterfactual","Rationality","Ignorance","Abnormal",2,"RIB","Abnormal"
"R_3JDilUFybWpuAwt","modal03.RKB",6,"Modal","Rationality","Knowledge","Abnormal",3,"RKB","Abnormal"
"R_3JDilUFybWpuAwt","cfcon03.RKB",6,"Counterfactual","Rationality","Knowledge","Abnormal",3,"RKB","Abnormal"
"R_3JDilUFybWpuAwt","modal04.MIB",6,"Modal","Morality","Ignorance","Abnormal",4,"MIB","Abnormal"
"R_3JDilUFybWpuAwt","cfcon04.MIB",6,"Counterfactual","Morality","Ignorance","Abnormal",4,"MIB","Abnormal"
"R_3JDilUFybWpuAwt","modal05.MKB",6,"Modal","Morality","Knowledge","Abnormal",5,"MKB","Abnormal"
"R_3JDilUFybWpuAwt","cfcon05.MKB",6,"Counterfactual","Morality","Knowledge","Abnormal",5,"MKB","Abnormal"
"R_3JDilUFybWpuAwt","modal06.MKG",6,"Modal","Morality","Knowledge","Normal",6,"MKG","Normal"
"R_3JDilUFybWpuAwt","cfcon06.MKG",6,"Counterfactual","Morality","Knowledge","Normal",6,"MKG","Normal"
"R_3JDilUFybWpuAwt","modal07.RIG",6,"Modal","Rationality","Ignorance","Normal",7,"RIG","Normal"
"R_3JDilUFybWpuAwt","cfcon07.RIG",6,"Counterfactual","Rationality","Ignorance","Normal",7,"RIG","Normal"
"R_3JDilUFybWpuAwt","modal08.MKB",6,"Modal","Morality","Knowledge","Abnormal",8,"MKB","Abnormal"
"R_3JDilUFybWpuAwt","cfcon08.MKB",6,"Counterfactual","Morality","Knowledge","Abnormal",8,"MKB","Abnormal"
"R_3JDilUFybWpuAwt","modal09.RIB",6,"Modal","Rationality","Ignorance","Abnormal",9,"RIB","Abnormal"
"R_3JDilUFybWpuAwt","cfcon09.RIB",6,"Counterfactual","Rationality","Ignorance","Abnormal",9,"RIB","Abnormal"
"R_3JDilUFybWpuAwt","modal10.MIB",6,"Modal","Morality","Ignorance","Abnormal",10,"MIB","Abnormal"
"R_3JDilUFybWpuAwt","cfcon10.MIB",4,"Counterfactual","Morality","Ignorance","Abnormal",10,"MIB","Abnormal"
"R_3JDilUFybWpuAwt","modal11.RIB",6,"Modal","Rationality","Ignorance","Abnormal",11,"RIB","Abnormal"
"R_3JDilUFybWpuAwt","cfcon11.RIB",6,"Counterfactual","Rationality","Ignorance","Abnormal",11,"RIB","Abnormal"
"R_3JDilUFybWpuAwt","modal12.RIG",6,"Modal","Rationality","Ignorance","Normal",12,"RIG","Normal"
"R_3JDilUFybWpuAwt","cfcon12.RIG",6,"Counterfactual","Rationality","Ignorance","Normal",12,"RIG","Normal"
"R_3JDilUFybWpuAwt","modal13.RIG",6,"Modal","Rationality","Ignorance","Normal",13,"RIG","Normal"
"R_3JDilUFybWpuAwt","cfcon13.RIG",6,"Counterfactual","Rationality","Ignorance","Normal",13,"RIG","Normal"
"R_3JDilUFybWpuAwt","modal14.MIB",6,"Modal","Morality","Ignorance","Abnormal",14,"MIB","Abnormal"
"R_3JDilUFybWpuAwt","cfcon14.MIB",6,"Counterfactual","Morality","Ignorance","Abnormal",14,"MIB","Abnormal"
"R_3JDilUFybWpuAwt","modal15.MKB",6,"Modal","Morality","Knowledge","Abnormal",15,"MKB","Abnormal"
"R_3JDilUFybWpuAwt","cfcon15.MKB",6,"Counterfactual","Morality","Knowledge","Abnormal",15,"MKB","Abnormal"
"R_3JDilUFybWpuAwt","modal16.RKB",6,"Modal","Rationality","Knowledge","Abnormal",16,"RKB","Abnormal"
"R_3JDilUFybWpuAwt","cfcon16.RKB",5,"Counterfactual","Rationality","Knowledge","Abnormal",16,"RKB","Abnormal"
"R_2dYJ9k3prKTOURc","modal01.RKG",5,"Modal","Rationality","Knowledge","Normal",1,"RKG","Normal"
"R_2dYJ9k3prKTOURc","cfcon01.RKG",5,"Counterfactual","Rationality","Knowledge","Normal",1,"RKG","Normal"
"R_2dYJ9k3prKTOURc","modal02.MIG",3,"Modal","Morality","Ignorance","Normal",2,"MIG","Normal"
"R_2dYJ9k3prKTOURc","cfcon02.MIG",5,"Counterfactual","Morality","Ignorance","Normal",2,"MIG","Normal"
"R_2dYJ9k3prKTOURc","modal03.RIG",5,"Modal","Rationality","Ignorance","Normal",3,"RIG","Normal"
"R_2dYJ9k3prKTOURc","cfcon03.RIG",2,"Counterfactual","Rationality","Ignorance","Normal",3,"RIG","Normal"
"R_2dYJ9k3prKTOURc","modal04.MIB",5,"Modal","Morality","Ignorance","Abnormal",4,"MIB","Abnormal"
"R_2dYJ9k3prKTOURc","cfcon04.MIB",2,"Counterfactual","Morality","Ignorance","Abnormal",4,"MIB","Abnormal"
"R_2dYJ9k3prKTOURc","modal05.MKG",5,"Modal","Morality","Knowledge","Normal",5,"MKG","Normal"
"R_2dYJ9k3prKTOURc","cfcon05.MKG",2,"Counterfactual","Morality","Knowledge","Normal",5,"MKG","Normal"
"R_2dYJ9k3prKTOURc","modal06.RKG",6,"Modal","Rationality","Knowledge","Normal",6,"RKG","Normal"
"R_2dYJ9k3prKTOURc","cfcon06.RKG",3,"Counterfactual","Rationality","Knowledge","Normal",6,"RKG","Normal"
"R_2dYJ9k3prKTOURc","modal07.RKG",5,"Modal","Rationality","Knowledge","Normal",7,"RKG","Normal"
"R_2dYJ9k3prKTOURc","cfcon07.RKG.1",3,"Counterfactual","Rationality","Knowledge","Normal",7,"RKG","Normal"
"R_2dYJ9k3prKTOURc","modal08.RIG",5,"Modal","Rationality","Ignorance","Normal",8,"RIG","Normal"
"R_2dYJ9k3prKTOURc","cfcon08.RIG",2,"Counterfactual","Rationality","Ignorance","Normal",8,"RIG","Normal"
"R_2dYJ9k3prKTOURc","modal09.MIB",3,"Modal","Morality","Ignorance","Abnormal",9,"MIB","Abnormal"
"R_2dYJ9k3prKTOURc","cfcon09.MIB",5,"Counterfactual","Morality","Ignorance","Abnormal",9,"MIB","Abnormal"
"R_2dYJ9k3prKTOURc","modal10.MIB",5,"Modal","Morality","Ignorance","Abnormal",10,"MIB","Abnormal"
"R_2dYJ9k3prKTOURc","cfcon10.MIB",2,"Counterfactual","Morality","Ignorance","Abnormal",10,"MIB","Abnormal"
"R_2dYJ9k3prKTOURc","modal11.MIB",5,"Modal","Morality","Ignorance","Abnormal",11,"MIB","Abnormal"
"R_2dYJ9k3prKTOURc","cfcon11.MIB",3,"Counterfactual","Morality","Ignorance","Abnormal",11,"MIB","Abnormal"
"R_2dYJ9k3prKTOURc","modal12.RIB",5,"Modal","Rationality","Ignorance","Abnormal",12,"RIB","Abnormal"
"R_2dYJ9k3prKTOURc","cfcon12.RIB",2,"Counterfactual","Rationality","Ignorance","Abnormal",12,"RIB","Abnormal"
"R_2dYJ9k3prKTOURc","modal13.RIB",5,"Modal","Rationality","Ignorance","Abnormal",13,"RIB","Abnormal"
"R_2dYJ9k3prKTOURc","cfcon13.RIB",2,"Counterfactual","Rationality","Ignorance","Abnormal",13,"RIB","Abnormal"
"R_2dYJ9k3prKTOURc","modal14.MKG",3,"Modal","Morality","Knowledge","Normal",14,"MKG","Normal"
"R_2dYJ9k3prKTOURc","cfcon14.MKG",5,"Counterfactual","Morality","Knowledge","Normal",14,"MKG","Normal"
"R_2dYJ9k3prKTOURc","modal15.RIB",5,"Modal","Rationality","Ignorance","Abnormal",15,"RIB","Abnormal"
"R_2dYJ9k3prKTOURc","cfcon15.RIB",3,"Counterfactual","Rationality","Ignorance","Abnormal",15,"RIB","Abnormal"
"R_2dYJ9k3prKTOURc","modal16.RKG",5,"Modal","Rationality","Knowledge","Normal",16,"RKG","Normal"
"R_2dYJ9k3prKTOURc","cfcon16.RKG",2,"Counterfactual","Rationality","Knowledge","Normal",16,"RKG","Normal"
"R_OJvG6MMxC0UoMEx","modal01.RKB",7,"Modal","Rationality","Knowledge","Abnormal",1,"RKB","Abnormal"
"R_OJvG6MMxC0UoMEx","cfcon01.RKB",7,"Counterfactual","Rationality","Knowledge","Abnormal",1,"RKB","Abnormal"
"R_OJvG6MMxC0UoMEx","modal02.RIG",7,"Modal","Rationality","Ignorance","Normal",2,"RIG","Normal"
"R_OJvG6MMxC0UoMEx","cfcon02.RIG",7,"Counterfactual","Rationality","Ignorance","Normal",2,"RIG","Normal"
"R_OJvG6MMxC0UoMEx","modal03.MKG",6,"Modal","Morality","Knowledge","Normal",3,"MKG","Normal"
"R_OJvG6MMxC0UoMEx","cfcon03.MKG",7,"Counterfactual","Morality","Knowledge","Normal",3,"MKG","Normal"
"R_OJvG6MMxC0UoMEx","modal04.RKG",7,"Modal","Rationality","Knowledge","Normal",4,"RKG","Normal"
"R_OJvG6MMxC0UoMEx","cfcon04.RKG",7,"Counterfactual","Rationality","Knowledge","Normal",4,"RKG","Normal"
"R_OJvG6MMxC0UoMEx","modal05.RIB",7,"Modal","Rationality","Ignorance","Abnormal",5,"RIB","Abnormal"
"R_OJvG6MMxC0UoMEx","cfcon05.RIB",7,"Counterfactual","Rationality","Ignorance","Abnormal",5,"RIB","Abnormal"
"R_OJvG6MMxC0UoMEx","modal06.MIG",7,"Modal","Morality","Ignorance","Normal",6,"MIG","Normal"
"R_OJvG6MMxC0UoMEx","cfcon06.MIG",7,"Counterfactual","Morality","Ignorance","Normal",6,"MIG","Normal"
"R_OJvG6MMxC0UoMEx","modal07.RKB",7,"Modal","Rationality","Knowledge","Abnormal",7,"RKB","Abnormal"
"R_OJvG6MMxC0UoMEx","cfcon07.RKG",7,"Counterfactual","Rationality","Knowledge","Normal",7,"RKG","Normal"
"R_OJvG6MMxC0UoMEx","modal08.RIG",7,"Modal","Rationality","Ignorance","Normal",8,"RIG","Normal"
"R_OJvG6MMxC0UoMEx","cfcon08.RIG",7,"Counterfactual","Rationality","Ignorance","Normal",8,"RIG","Normal"
"R_OJvG6MMxC0UoMEx","modal09.RKG",7,"Modal","Rationality","Knowledge","Normal",9,"RKG","Normal"
"R_OJvG6MMxC0UoMEx","cfcon09.RKG",7,"Counterfactual","Rationality","Knowledge","Normal",9,"RKG","Normal"
"R_OJvG6MMxC0UoMEx","modal10.MKB",7,"Modal","Morality","Knowledge","Abnormal",10,"MKB","Abnormal"
"R_OJvG6MMxC0UoMEx","cfcon10.MKB",7,"Counterfactual","Morality","Knowledge","Abnormal",10,"MKB","Abnormal"
"R_OJvG6MMxC0UoMEx","modal11.MKB",7,"Modal","Morality","Knowledge","Abnormal",11,"MKB","Abnormal"
"R_OJvG6MMxC0UoMEx","cfcon11.MKB",7,"Counterfactual","Morality","Knowledge","Abnormal",11,"MKB","Abnormal"
"R_OJvG6MMxC0UoMEx","modal12.MKG",7,"Modal","Morality","Knowledge","Normal",12,"MKG","Normal"
"R_OJvG6MMxC0UoMEx","cfcon12.MKG",7,"Counterfactual","Morality","Knowledge","Normal",12,"MKG","Normal"
"R_OJvG6MMxC0UoMEx","modal13.RIB",7,"Modal","Rationality","Ignorance","Abnormal",13,"RIB","Abnormal"
"R_OJvG6MMxC0UoMEx","cfcon13.RIB",7,"Counterfactual","Rationality","Ignorance","Abnormal",13,"RIB","Abnormal"
"R_OJvG6MMxC0UoMEx","modal14.RKB",7,"Modal","Rationality","Knowledge","Abnormal",14,"RKB","Abnormal"
"R_OJvG6MMxC0UoMEx","cfcon14.RKB",7,"Counterfactual","Rationality","Knowledge","Abnormal",14,"RKB","Abnormal"
"R_OJvG6MMxC0UoMEx","modal15.RKB",7,"Modal","Rationality","Knowledge","Abnormal",15,"RKB","Abnormal"
"R_OJvG6MMxC0UoMEx","cfcon15.RKB",7,"Counterfactual","Rationality","Knowledge","Abnormal",15,"RKB","Abnormal"
"R_OJvG6MMxC0UoMEx","modal16.RIG",7,"Modal","Rationality","Ignorance","Normal",16,"RIG","Normal"
"R_OJvG6MMxC0UoMEx","cfcon16.RIG",6,"Counterfactual","Rationality","Ignorance","Normal",16,"RIG","Normal"
"R_bfGRCwnRxFHo4jn","modal01.MIB",7,"Modal","Morality","Ignorance","Abnormal",1,"MIB","Abnormal"
"R_bfGRCwnRxFHo4jn","cfcon01.MIB",7,"Counterfactual","Morality","Ignorance","Abnormal",1,"MIB","Abnormal"
"R_bfGRCwnRxFHo4jn","modal02.RKG",7,"Modal","Rationality","Knowledge","Normal",2,"RKG","Normal"
"R_bfGRCwnRxFHo4jn","cfcon02.RKG",7,"Counterfactual","Rationality","Knowledge","Normal",2,"RKG","Normal"
"R_bfGRCwnRxFHo4jn","modal03.MKG",7,"Modal","Morality","Knowledge","Normal",3,"MKG","Normal"
"R_bfGRCwnRxFHo4jn","cfcon03.MKG",3,"Counterfactual","Morality","Knowledge","Normal",3,"MKG","Normal"
"R_bfGRCwnRxFHo4jn","modal04.RKB",7,"Modal","Rationality","Knowledge","Abnormal",4,"RKB","Abnormal"
"R_bfGRCwnRxFHo4jn","cfcon04.RKB",7,"Counterfactual","Rationality","Knowledge","Abnormal",4,"RKB","Abnormal"
"R_bfGRCwnRxFHo4jn","modal05.RKG",7,"Modal","Rationality","Knowledge","Normal",5,"RKG","Normal"
"R_bfGRCwnRxFHo4jn","cfcon05.RKG",7,"Counterfactual","Rationality","Knowledge","Normal",5,"RKG","Normal"
