"ResponseId","condCod","CF responses","question","norm","knowledge","outcome","scenario","condition"
"R_sX38WM5MvrrQxTb","cfcon13.RKG","5","Counterfactual","Rationality","Knowledge","Normal",13,"RKG"
"R_sX38WM5MvrrQxTb","modal14.RIG","6","Modal","Rationality","Ignorance","Normal",14,"RIG"
"R_sX38WM5MvrrQxTb","cfcon14.RIG","6","Counterfactual","Rationality","Ignorance","Normal",14,"RIG"
"R_sX38WM5MvrrQxTb","modal15.RKG","7","Modal","Rationality","Knowledge","Normal",15,"RKG"
"R_sX38WM5MvrrQxTb","cfcon15.RKG","7","Counterfactual","Rationality","Knowledge","Normal",15,"RKG"
"R_sX38WM5MvrrQxTb","modal16.MIB","3","Modal","Morality","Ignorance","Abnormal",16,"MIB"
"R_sX38WM5MvrrQxTb","cfcon16.MIB","5","Counterfactual","Morality","Ignorance","Abnormal",16,"MIB"
"R_1CjWALXTsLUrQk9","modal01.RKG","7","Modal","Rationality","Knowledge","Normal",1,"RKG"
"R_1CjWALXTsLUrQk9","cfcon01.RKG","7","Counterfactual","Rationality","Knowledge","Normal",1,"RKG"
"R_1CjWALXTsLUrQk9","modal02.RIG","5","Modal","Rationality","Ignorance","Normal",2,"RIG"
"R_1CjWALXTsLUrQk9","cfcon02.RIG","7","Counterfactual","Rationality","Ignorance","Normal",2,"RIG"
"R_1CjWALXTsLUrQk9","modal03.RKB","7","Modal","Rationality","Knowledge","Abnormal",3,"RKB"
"R_1CjWALXTsLUrQk9","cfcon03.RKB","7","Counterfactual","Rationality","Knowledge","Abnormal",3,"RKB"
"R_1CjWALXTsLUrQk9","modal04.RIG","6","Modal","Rationality","Ignorance","Normal",4,"RIG"
"R_1CjWALXTsLUrQk9","cfcon04.RIG","6","Counterfactual","Rationality","Ignorance","Normal",4,"RIG"
"R_1CjWALXTsLUrQk9","modal05.MKG","7","Modal","Morality","Knowledge","Normal",5,"MKG"
"R_1CjWALXTsLUrQk9","cfcon05.MKG","6","Counterfactual","Morality","Knowledge","Normal",5,"MKG"
"R_1CjWALXTsLUrQk9","modal06.RKG","4","Modal","Rationality","Knowledge","Normal",6,"RKG"
"R_1CjWALXTsLUrQk9","cfcon06.RKG","7","Counterfactual","Rationality","Knowledge","Normal",6,"RKG"
"R_1CjWALXTsLUrQk9","modal07.RIB","6","Modal","Rationality","Ignorance","Abnormal",7,"RIB"
"R_1CjWALXTsLUrQk9","cfcon07.RIB","7","Counterfactual","Rationality","Ignorance","Abnormal",7,"RIB"
"R_1CjWALXTsLUrQk9","modal08.RKG","7","Modal","Rationality","Knowledge","Normal",8,"RKG"
"R_1CjWALXTsLUrQk9","cfcon08.RKG","4","Counterfactual","Rationality","Knowledge","Normal",8,"RKG"
"R_1CjWALXTsLUrQk9","modal09.MIB","6","Modal","Morality","Ignorance","Abnormal",9,"MIB"
"R_1CjWALXTsLUrQk9","cfcon09.MIB","1","Counterfactual","Morality","Ignorance","Abnormal",9,"MIB"
"R_1CjWALXTsLUrQk9","modal10.RKG","7","Modal","Rationality","Knowledge","Normal",10,"RKG"
"R_1CjWALXTsLUrQk9","cfcon10.RKG","2","Counterfactual","Rationality","Knowledge","Normal",10,"RKG"
"R_1CjWALXTsLUrQk9","modal11.MIG","5","Modal","Morality","Ignorance","Normal",11,"MIG"
"R_1CjWALXTsLUrQk9","cfcon11.MIG","7","Counterfactual","Morality","Ignorance","Normal",11,"MIG"
"R_1CjWALXTsLUrQk9","modal12.RIG","4","Modal","Rationality","Ignorance","Normal",12,"RIG"
"R_1CjWALXTsLUrQk9","cfcon12.RIG","5","Counterfactual","Rationality","Ignorance","Normal",12,"RIG"
"R_1CjWALXTsLUrQk9","modal13.MIB","4","Modal","Morality","Ignorance","Abnormal",13,"MIB"
"R_1CjWALXTsLUrQk9","cfcon13.MIB","6","Counterfactual","Morality","Ignorance","Abnormal",13,"MIB"
"R_1CjWALXTsLUrQk9","modal14.RIB","6","Modal","Rationality","Ignorance","Abnormal",14,"RIB"
"R_1CjWALXTsLUrQk9","cfcon14.RIB","2","Counterfactual","Rationality","Ignorance","Abnormal",14,"RIB"
"R_1CjWALXTsLUrQk9","modal15.MIB","5","Modal","Morality","Ignorance","Abnormal",15,"MIB"
"R_1CjWALXTsLUrQk9","cfcon15.MIB","7","Counterfactual","Morality","Ignorance","Abnormal",15,"MIB"
"R_1CjWALXTsLUrQk9","modal16.MIB","6","Modal","Morality","Ignorance","Abnormal",16,"MIB"
"R_1CjWALXTsLUrQk9","cfcon16.MIB","7","Counterfactual","Morality","Ignorance","Abnormal",16,"MIB"
"R_3IXIxCOf8ZMK4Y9","modal01.MIB","7","Modal","Morality","Ignorance","Abnormal",1,"MIB"
"R_3IXIxCOf8ZMK4Y9","cfcon01.MIB","1","Counterfactual","Morality","Ignorance","Abnormal",1,"MIB"
"R_3IXIxCOf8ZMK4Y9","modal02.RIG","7","Modal","Rationality","Ignorance","Normal",2,"RIG"
"R_3IXIxCOf8ZMK4Y9","cfcon02.RIG","5","Counterfactual","Rationality","Ignorance","Normal",2,"RIG"
"R_3IXIxCOf8ZMK4Y9","modal03.RKG","7","Modal","Rationality","Knowledge","Normal",3,"RKG"
"R_3IXIxCOf8ZMK4Y9","cfcon03.RKG","7","Counterfactual","Rationality","Knowledge","Normal",3,"RKG"
"R_3IXIxCOf8ZMK4Y9","modal04.MKB","5","Modal","Morality","Knowledge","Abnormal",4,"MKB"
"R_3IXIxCOf8ZMK4Y9","cfcon04.MKB","6","Counterfactual","Morality","Knowledge","Abnormal",4,"MKB"
"R_3IXIxCOf8ZMK4Y9","modal05.MIB","6","Modal","Morality","Ignorance","Abnormal",5,"MIB"
"R_3IXIxCOf8ZMK4Y9","cfcon05.MIB","5","Counterfactual","Morality","Ignorance","Abnormal",5,"MIB"
"R_3IXIxCOf8ZMK4Y9","modal06.RIG","3","Modal","Rationality","Ignorance","Normal",6,"RIG"
"R_3IXIxCOf8ZMK4Y9","cfcon06.RIG","2","Counterfactual","Rationality","Ignorance","Normal",6,"RIG"
"R_3IXIxCOf8ZMK4Y9","modal07.MKG","7","Modal","Morality","Knowledge","Normal",7,"MKG"
"R_3IXIxCOf8ZMK4Y9","cfcon07.MKG","1","Counterfactual","Morality","Knowledge","Normal",7,"MKG"
"R_3IXIxCOf8ZMK4Y9","modal08.RIB","6","Modal","Rationality","Ignorance","Abnormal",8,"RIB"
"R_3IXIxCOf8ZMK4Y9","cfcon08.RIB","2","Counterfactual","Rationality","Ignorance","Abnormal",8,"RIB"
"R_3IXIxCOf8ZMK4Y9","modal09.MKG","7","Modal","Morality","Knowledge","Normal",9,"MKG"
"R_3IXIxCOf8ZMK4Y9","cfcon09.MKG","4","Counterfactual","Morality","Knowledge","Normal",9,"MKG"
"R_3IXIxCOf8ZMK4Y9","modal10.MIB","4","Modal","Morality","Ignorance","Abnormal",10,"MIB"
"R_3IXIxCOf8ZMK4Y9","cfcon10.MIB","3","Counterfactual","Morality","Ignorance","Abnormal",10,"MIB"
"R_3IXIxCOf8ZMK4Y9","modal11.RKG","7","Modal","Rationality","Knowledge","Normal",11,"RKG"
"R_3IXIxCOf8ZMK4Y9","cfcon11.RKG","6","Counterfactual","Rationality","Knowledge","Normal",11,"RKG"
"R_3IXIxCOf8ZMK4Y9","modal12.RKB","6","Modal","Rationality","Knowledge","Abnormal",12,"RKB"
"R_3IXIxCOf8ZMK4Y9","cfcon12.RKB","6","Counterfactual","Rationality","Knowledge","Abnormal",12,"RKB"
"R_3IXIxCOf8ZMK4Y9","modal13.MIG","7","Modal","Morality","Ignorance","Normal",13,"MIG"
"R_3IXIxCOf8ZMK4Y9","cfcon13.MIG","2","Counterfactual","Morality","Ignorance","Normal",13,"MIG"
"R_3IXIxCOf8ZMK4Y9","modal14.RKG","6","Modal","Rationality","Knowledge","Normal",14,"RKG"
"R_3IXIxCOf8ZMK4Y9","cfcon14.RKG","4","Counterfactual","Rationality","Knowledge","Normal",14,"RKG"
"R_3IXIxCOf8ZMK4Y9","modal15.RIG","7","Modal","Rationality","Ignorance","Normal",15,"RIG"
"R_3IXIxCOf8ZMK4Y9","cfcon15.RIG","5","Counterfactual","Rationality","Ignorance","Normal",15,"RIG"
"R_3IXIxCOf8ZMK4Y9","modal16.MIG","7","Modal","Morality","Ignorance","Normal",16,"MIG"
"R_3IXIxCOf8ZMK4Y9","cfcon16.MIG","4","Counterfactual","Morality","Ignorance","Normal",16,"MIG"
"R_1GDoNVLg8DTGnvk","modal01.RKG","6","Modal","Rationality","Knowledge","Normal",1,"RKG"
"R_1GDoNVLg8DTGnvk","cfcon01.RKG","6","Counterfactual","Rationality","Knowledge","Normal",1,"RKG"
"R_1GDoNVLg8DTGnvk","modal02.RKG","6","Modal","Rationality","Knowledge","Normal",2,"RKG"
"R_1GDoNVLg8DTGnvk","cfcon02.RKG","6","Counterfactual","Rationality","Knowledge","Normal",2,"RKG"
"R_1GDoNVLg8DTGnvk","modal03.RIG","5","Modal","Rationality","Ignorance","Normal",3,"RIG"
"R_1GDoNVLg8DTGnvk","cfcon03.RIG","6","Counterfactual","Rationality","Ignorance","Normal",3,"RIG"
"R_1GDoNVLg8DTGnvk","modal04.RKG","6","Modal","Rationality","Knowledge","Normal",4,"RKG"
"R_1GDoNVLg8DTGnvk","cfcon04.RKG","6","Counterfactual","Rationality","Knowledge","Normal",4,"RKG"
"R_1GDoNVLg8DTGnvk","modal05.MIB","6","Modal","Morality","Ignorance","Abnormal",5,"MIB"
"R_1GDoNVLg8DTGnvk","cfcon05.MIB","6","Counterfactual","Morality","Ignorance","Abnormal",5,"MIB"
"R_1GDoNVLg8DTGnvk","modal06.RIG","6","Modal","Rationality","Ignorance","Normal",6,"RIG"
"R_1GDoNVLg8DTGnvk","cfcon06.RIG","6","Counterfactual","Rationality","Ignorance","Normal",6,"RIG"
"R_1GDoNVLg8DTGnvk","modal07.RKB","5","Modal","Rationality","Knowledge","Abnormal",7,"RKB"
"R_1GDoNVLg8DTGnvk","cfcon07.RKB","6","Counterfactual","Rationality","Knowledge","Abnormal",7,"RKB"
"R_1GDoNVLg8DTGnvk","modal08.RIG","5","Modal","Rationality","Ignorance","Normal",8,"RIG"
"R_1GDoNVLg8DTGnvk","cfcon08.RIG","2","Counterfactual","Rationality","Ignorance","Normal",8,"RIG"
"R_1GDoNVLg8DTGnvk","modal09.RIB","5","Modal","Rationality","Ignorance","Abnormal",9,"RIB"
"R_1GDoNVLg8DTGnvk","cfcon09.RIB","3","Counterfactual","Rationality","Ignorance","Abnormal",9,"RIB"
"R_1GDoNVLg8DTGnvk","modal10.RIG","6","Modal","Rationality","Ignorance","Normal",10,"RIG"
"R_1GDoNVLg8DTGnvk","cfcon10.RIG","6","Counterfactual","Rationality","Ignorance","Normal",10,"RIG"
"R_1GDoNVLg8DTGnvk","modal11.RIG","6","Modal","Rationality","Ignorance","Normal",11,"RIG"
"R_1GDoNVLg8DTGnvk","cfcon11.RIG","6","Counterfactual","Rationality","Ignorance","Normal",11,"RIG"
"R_1GDoNVLg8DTGnvk","modal12.RKB","6","Modal","Rationality","Knowledge","Abnormal",12,"RKB"
"R_1GDoNVLg8DTGnvk","cfcon12.RKB","4","Counterfactual","Rationality","Knowledge","Abnormal",12,"RKB"
"R_1GDoNVLg8DTGnvk","modal13.MIB","6","Modal","Morality","Ignorance","Abnormal",13,"MIB"
"R_1GDoNVLg8DTGnvk","cfcon13.MIB","6","Counterfactual","Morality","Ignorance","Abnormal",13,"MIB"
"R_1GDoNVLg8DTGnvk","modal14.RKB","6","Modal","Rationality","Knowledge","Abnormal",14,"RKB"
"R_1GDoNVLg8DTGnvk","cfcon14.RKB","6","Counterfactual","Rationality","Knowledge","Abnormal",14,"RKB"
"R_1GDoNVLg8DTGnvk","modal15.MKG","5","Modal","Morality","Knowledge","Normal",15,"MKG"
"R_1GDoNVLg8DTGnvk","cfcon15.MKG","5","Counterfactual","Morality","Knowledge","Normal",15,"MKG"
"R_1GDoNVLg8DTGnvk","modal16.MKG","5","Modal","Morality","Knowledge","Normal",16,"MKG"
"R_1GDoNVLg8DTGnvk","cfcon16.MKG","6","Counterfactual","Morality","Knowledge","Normal",16,"MKG"
"R_2VCiJOGrtfyruYY","modal01.RIG","7","Modal","Rationality","Ignorance","Normal",1,"RIG"
"R_2VCiJOGrtfyruYY","cfcon01.RIG","7","Counterfactual","Rationality","Ignorance","Normal",1,"RIG"
"R_2VCiJOGrtfyruYY","modal02.MIB","7","Modal","Morality","Ignorance","Abnormal",2,"MIB"
"R_2VCiJOGrtfyruYY","cfcon02.MIB","7","Counterfactual","Morality","Ignorance","Abnormal",2,"MIB"
"R_2VCiJOGrtfyruYY","modal03.MIG","7","Modal","Morality","Ignorance","Normal",3,"MIG"
"R_2VCiJOGrtfyruYY","cfcon03.MIG","7","Counterfactual","Morality","Ignorance","Normal",3,"MIG"
"R_2VCiJOGrtfyruYY","modal04.MIB","7","Modal","Morality","Ignorance","Abnormal",4,"MIB"
"R_2VCiJOGrtfyruYY","cfcon04.MIB","7","Counterfactual","Morality","Ignorance","Abnormal",4,"MIB"
"R_2VCiJOGrtfyruYY","modal05.RKG","7","Modal","Rationality","Knowledge","Normal",5,"RKG"
"R_2VCiJOGrtfyruYY","cfcon05.RKG","7","Counterfactual","Rationality","Knowledge","Normal",5,"RKG"
"R_2VCiJOGrtfyruYY","modal06.MIG","7","Modal","Morality","Ignorance","Normal",6,"MIG"
"R_2VCiJOGrtfyruYY","cfcon06.MIG","7","Counterfactual","Morality","Ignorance","Normal",6,"MIG"
"R_2VCiJOGrtfyruYY","modal07.RIG","7","Modal","Rationality","Ignorance","Normal",7,"RIG"
"R_2VCiJOGrtfyruYY","cfcon07.RIG","7","Counterfactual","Rationality","Ignorance","Normal",7,"RIG"
"R_2VCiJOGrtfyruYY","modal08.MKB","7","Modal","Morality","Knowledge","Abnormal",8,"MKB"
"R_2VCiJOGrtfyruYY","cfcon08.MKB","7","Counterfactual","Morality","Knowledge","Abnormal",8,"MKB"
"R_2VCiJOGrtfyruYY","modal09.MIG","7","Modal","Morality","Ignorance","Normal",9,"MIG"
"R_2VCiJOGrtfyruYY","cfcon09.MIG","7","Counterfactual","Morality","Ignorance","Normal",9,"MIG"
"R_2VCiJOGrtfyruYY","modal10.RIB","7","Modal","Rationality","Ignorance","Abnormal",10,"RIB"
"R_2VCiJOGrtfyruYY","cfcon10.RIB","7","Counterfactual","Rationality","Ignorance","Abnormal",10,"RIB"
"R_2VCiJOGrtfyruYY","modal11.MIB","7","Modal","Morality","Ignorance","Abnormal",11,"MIB"
"R_2VCiJOGrtfyruYY","cfcon11.MIB","7","Counterfactual","Morality","Ignorance","Abnormal",11,"MIB"
"R_2VCiJOGrtfyruYY","modal12.RKG","2","Modal","Rationality","Knowledge","Normal",12,"RKG"
"R_2VCiJOGrtfyruYY","cfcon12.RKG","7","Counterfactual","Rationality","Knowledge","Normal",12,"RKG"
"R_2VCiJOGrtfyruYY","modal13.MIG","7","Modal","Morality","Ignorance","Normal",13,"MIG"
"R_2VCiJOGrtfyruYY","cfcon13.MIG","7","Counterfactual","Morality","Ignorance","Normal",13,"MIG"
"R_2VCiJOGrtfyruYY","modal14.MKB","7","Modal","Morality","Knowledge","Abnormal",14,"MKB"
"R_2VCiJOGrtfyruYY","cfcon14.MKB","7","Counterfactual","Morality","Knowledge","Abnormal",14,"MKB"
"R_2VCiJOGrtfyruYY","modal15.RIB","7","Modal","Rationality","Ignorance","Abnormal",15,"RIB"
"R_2VCiJOGrtfyruYY","cfcon15.RIB","7","Counterfactual","Rationality","Ignorance","Abnormal",15,"RIB"
"R_2VCiJOGrtfyruYY","modal16.RKG","7","Modal","Rationality","Knowledge","Normal",16,"RKG"
"R_2VCiJOGrtfyruYY","cfcon16.RKG","7","Counterfactual","Rationality","Knowledge","Normal",16,"RKG"
"R_BtdC3Sf4ZO0GbqF","modal01.MIG","6","Modal","Morality","Ignorance","Normal",1,"MIG"
"R_BtdC3Sf4ZO0GbqF","cfcon01.MIG","7","Counterfactual","Morality","Ignorance","Normal",1,"MIG"
"R_BtdC3Sf4ZO0GbqF","modal02.MKG","7","Modal","Morality","Knowledge","Normal",2,"MKG"
"R_BtdC3Sf4ZO0GbqF","cfcon02.MKG","7","Counterfactual","Morality","Knowledge","Normal",2,"MKG"
"R_BtdC3Sf4ZO0GbqF","modal03.RKG","7","Modal","Rationality","Knowledge","Normal",3,"RKG"
"R_BtdC3Sf4ZO0GbqF","cfcon03.RKG","7","Counterfactual","Rationality","Knowledge","Normal",3,"RKG"
"R_BtdC3Sf4ZO0GbqF","modal04.MIG","7","Modal","Morality","Ignorance","Normal",4,"MIG"
"R_BtdC3Sf4ZO0GbqF","cfcon04.MIG","7","Counterfactual","Morality","Ignorance","Normal",4,"MIG"
"R_BtdC3Sf4ZO0GbqF","modal05.RKB","7","Modal","Rationality","Knowledge","Abnormal",5,"RKB"
"R_BtdC3Sf4ZO0GbqF","cfcon05.RKB","7","Counterfactual","Rationality","Knowledge","Abnormal",5,"RKB"
"R_BtdC3Sf4ZO0GbqF","modal06.RKG","7","Modal","Rationality","Knowledge","Normal",6,"RKG"
"R_BtdC3Sf4ZO0GbqF","cfcon06.RKG","7","Counterfactual","Rationality","Knowledge","Normal",6,"RKG"
"R_BtdC3Sf4ZO0GbqF","modal07.RIB","7","Modal","Rationality","Ignorance","Abnormal",7,"RIB"
"R_BtdC3Sf4ZO0GbqF","cfcon07.RIB","4","Counterfactual","Rationality","Ignorance","Abnormal",7,"RIB"
"R_BtdC3Sf4ZO0GbqF","modal08.MIB","7","Modal","Morality","Ignorance","Abnormal",8,"MIB"
"R_BtdC3Sf4ZO0GbqF","cfcon08.MIB","7","Counterfactual","Morality","Ignorance","Abnormal",8,"MIB"
"R_BtdC3Sf4ZO0GbqF","modal09.RKG","7","Modal","Rationality","Knowledge","Normal",9,"RKG"
"R_BtdC3Sf4ZO0GbqF","cfcon09.RKG","6","Counterfactual","Rationality","Knowledge","Normal",9,"RKG"
"R_BtdC3Sf4ZO0GbqF","modal10.MKG","7","Modal","Morality","Knowledge","Normal",10,"MKG"
"R_BtdC3Sf4ZO0GbqF","cfcon10.MKG","7","Counterfactual","Morality","Knowledge","Normal",10,"MKG"
"R_BtdC3Sf4ZO0GbqF","modal11.RKB","7","Modal","Rationality","Knowledge","Abnormal",11,"RKB"
"R_BtdC3Sf4ZO0GbqF","cfcon11.RKB","7","Counterfactual","Rationality","Knowledge","Abnormal",11,"RKB"
"R_BtdC3Sf4ZO0GbqF","modal12.RIB","7","Modal","Rationality","Ignorance","Abnormal",12,"RIB"
"R_BtdC3Sf4ZO0GbqF","cfcon12.RIB","7","Counterfactual","Rationality","Ignorance","Abnormal",12,"RIB"
"R_BtdC3Sf4ZO0GbqF","modal13.RKG","7","Modal","Rationality","Knowledge","Normal",13,"RKG"
"R_BtdC3Sf4ZO0GbqF","cfcon13.RKG","6","Counterfactual","Rationality","Knowledge","Normal",13,"RKG"
"R_BtdC3Sf4ZO0GbqF","modal14.RKB","7","Modal","Rationality","Knowledge","Abnormal",14,"RKB"
"R_BtdC3Sf4ZO0GbqF","cfcon14.RKB","7","Counterfactual","Rationality","Knowledge","Abnormal",14,"RKB"
"R_BtdC3Sf4ZO0GbqF","modal15.MIG","7","Modal","Morality","Ignorance","Normal",15,"MIG"
"R_BtdC3Sf4ZO0GbqF","cfcon15.MIG","7","Counterfactual","Morality","Ignorance","Normal",15,"MIG"
"R_BtdC3Sf4ZO0GbqF","modal16.MKG","6","Modal","Morality","Knowledge","Normal",16,"MKG"
"R_BtdC3Sf4ZO0GbqF","cfcon16.MKG","6","Counterfactual","Morality","Knowledge","Normal",16,"MKG"
"R_0iAwZVbqwBQQHM5","modal01.RKG","5","Modal","Rationality","Knowledge","Normal",1,"RKG"
"R_0iAwZVbqwBQQHM5","cfcon01.RKG","5","Counterfactual","Rationality","Knowledge","Normal",1,"RKG"
"R_0iAwZVbqwBQQHM5","modal02.MIG","4","Modal","Morality","Ignorance","Normal",2,"MIG"
"R_0iAwZVbqwBQQHM5","cfcon02.MIG","4","Counterfactual","Morality","Ignorance","Normal",2,"MIG"
"R_0iAwZVbqwBQQHM5","modal03.MKG","6","Modal","Morality","Knowledge","Normal",3,"MKG"
"R_0iAwZVbqwBQQHM5","cfcon03.MKG","4","Counterfactual","Morality","Knowledge","Normal",3,"MKG"
"R_0iAwZVbqwBQQHM5","modal04.RKG","5","Modal","Rationality","Knowledge","Normal",4,"RKG"
"R_0iAwZVbqwBQQHM5","cfcon04.RKG","5","Counterfactual","Rationality","Knowledge","Normal",4,"RKG"
"R_0iAwZVbqwBQQHM5","modal05.MIB","7","Modal","Morality","Ignorance","Abnormal",5,"MIB"
"R_0iAwZVbqwBQQHM5","cfcon05.MIB","5","Counterfactual","Morality","Ignorance","Abnormal",5,"MIB"
"R_0iAwZVbqwBQQHM5","modal06.RKB","5","Modal","Rationality","Knowledge","Abnormal",6,"RKB"
"R_0iAwZVbqwBQQHM5","cfcon06.RKB","5","Counterfactual","Rationality","Knowledge","Abnormal",6,"RKB"
"R_0iAwZVbqwBQQHM5","modal07.MIB","5","Modal","Morality","Ignorance","Abnormal",7,"MIB"
"R_0iAwZVbqwBQQHM5","cfcon07.MIB","5","Counterfactual","Morality","Ignorance","Abnormal",7,"MIB"
"R_0iAwZVbqwBQQHM5","modal08.RIG","3","Modal","Rationality","Ignorance","Normal",8,"RIG"
"R_0iAwZVbqwBQQHM5","cfcon08.RIG","2","Counterfactual","Rationality","Ignorance","Normal",8,"RIG"
"R_0iAwZVbqwBQQHM5","modal09.MKB","5","Modal","Morality","Knowledge","Abnormal",9,"MKB"
"R_0iAwZVbqwBQQHM5","cfcon09.MKB","6","Counterfactual","Morality","Knowledge","Abnormal",9,"MKB"
"R_0iAwZVbqwBQQHM5","modal10.RIG","5","Modal","Rationality","Ignorance","Normal",10,"RIG"
"R_0iAwZVbqwBQQHM5","cfcon10.RIG","5","Counterfactual","Rationality","Ignorance","Normal",10,"RIG"
"R_0iAwZVbqwBQQHM5","modal11.MIG","5","Modal","Morality","Ignorance","Normal",11,"MIG"
"R_0iAwZVbqwBQQHM5","cfcon11.MIG","5","Counterfactual","Morality","Ignorance","Normal",11,"MIG"
"R_0iAwZVbqwBQQHM5","modal12.MKB","5","Modal","Morality","Knowledge","Abnormal",12,"MKB"
"R_0iAwZVbqwBQQHM5","cfcon12.MKB","6","Counterfactual","Morality","Knowledge","Abnormal",12,"MKB"
"R_0iAwZVbqwBQQHM5","modal13.RKG","5","Modal","Rationality","Knowledge","Normal",13,"RKG"
"R_0iAwZVbqwBQQHM5","cfcon13.RKG","5","Counterfactual","Rationality","Knowledge","Normal",13,"RKG"
"R_0iAwZVbqwBQQHM5","modal14.MKB","5","Modal","Morality","Knowledge","Abnormal",14,"MKB"
"R_0iAwZVbqwBQQHM5","cfcon14.MKB","5","Counterfactual","Morality","Knowledge","Abnormal",14,"MKB"
"R_0iAwZVbqwBQQHM5","modal15.MIB","5","Modal","Morality","Ignorance","Abnormal",15,"MIB"
"R_0iAwZVbqwBQQHM5","cfcon15.MIB","5","Counterfactual","Morality","Ignorance","Abnormal",15,"MIB"
"R_0iAwZVbqwBQQHM5","modal16.RIG","5","Modal","Rationality","Ignorance","Normal",16,"RIG"
"R_0iAwZVbqwBQQHM5","cfcon16.RIG","5","Counterfactual","Rationality","Ignorance","Normal",16,"RIG"
"R_vwtNBFJH9WLrr5n","modal01.MKB","7","Modal","Morality","Knowledge","Abnormal",1,"MKB"
"R_vwtNBFJH9WLrr5n","cfcon01.MKB","3","Counterfactual","Morality","Knowledge","Abnormal",1,"MKB"
"R_vwtNBFJH9WLrr5n","modal02.MKB","7","Modal","Morality","Knowledge","Abnormal",2,"MKB"
"R_vwtNBFJH9WLrr5n","cfcon02.MKB","7","Counterfactual","Morality","Knowledge","Abnormal",2,"MKB"
"R_vwtNBFJH9WLrr5n","modal03.MKB","7","Modal","Morality","Knowledge","Abnormal",3,"MKB"
"R_vwtNBFJH9WLrr5n","cfcon03.MKB","5","Counterfactual","Morality","Knowledge","Abnormal",3,"MKB"
"R_vwtNBFJH9WLrr5n","modal04.RIB","6","Modal","Rationality","Ignorance","Abnormal",4,"RIB"
"R_vwtNBFJH9WLrr5n","cfcon04.RIB","7","Counterfactual","Rationality","Ignorance","Abnormal",4,"RIB"
"R_vwtNBFJH9WLrr5n","modal05.RKG","7","Modal","Rationality","Knowledge","Normal",5,"RKG"
"R_vwtNBFJH9WLrr5n","cfcon05.RKG","6","Counterfactual","Rationality","Knowledge","Normal",5,"RKG"
"R_vwtNBFJH9WLrr5n","modal06.MKB","7","Modal","Morality","Knowledge","Abnormal",6,"MKB"
"R_vwtNBFJH9WLrr5n","cfcon06.MKB","7","Counterfactual","Morality","Knowledge","Abnormal",6,"MKB"
"R_vwtNBFJH9WLrr5n","modal07.MKB","7","Modal","Morality","Knowledge","Abnormal",7,"MKB"
"R_vwtNBFJH9WLrr5n","cfcon07.MKB","7","Counterfactual","Morality","Knowledge","Abnormal",7,"MKB"
"R_vwtNBFJH9WLrr5n","modal08.RKB","7","Modal","Rationality","Knowledge","Abnormal",8,"RKB"
"R_vwtNBFJH9WLrr5n","cfcon08.RKB","1","Counterfactual","Rationality","Knowledge","Abnormal",8,"RKB"
"R_vwtNBFJH9WLrr5n","modal09.MKG","7","Modal","Morality","Knowledge","Normal",9,"MKG"
"R_vwtNBFJH9WLrr5n","cfcon09.MKG","7","Counterfactual","Morality","Knowledge","Normal",9,"MKG"
"R_vwtNBFJH9WLrr5n","modal10.RIB","5","Modal","Rationality","Ignorance","Abnormal",10,"RIB"
"R_vwtNBFJH9WLrr5n","cfcon10.RIB","7","Counterfactual","Rationality","Ignorance","Abnormal",10,"RIB"
"R_vwtNBFJH9WLrr5n","modal11.RIB","7","Modal","Rationality","Ignorance","Abnormal",11,"RIB"
"R_vwtNBFJH9WLrr5n","cfcon11.RIB","7","Counterfactual","Rationality","Ignorance","Abnormal",11,"RIB"
"R_vwtNBFJH9WLrr5n","modal12.RIB","6","Modal","Rationality","Ignorance","Abnormal",12,"RIB"
"R_vwtNBFJH9WLrr5n","cfcon12.RIB","6","Counterfactual","Rationality","Ignorance","Abnormal",12,"RIB"
"R_vwtNBFJH9WLrr5n","modal13.RKB","7","Modal","Rationality","Knowledge","Abnormal",13,"RKB"
"R_vwtNBFJH9WLrr5n","cfcon13.RKB","7","Counterfactual","Rationality","Knowledge","Abnormal",13,"RKB"
"R_vwtNBFJH9WLrr5n","modal14.MKB","7","Modal","Morality","Knowledge","Abnormal",14,"MKB"
"R_vwtNBFJH9WLrr5n","cfcon14.MKB","7","Counterfactual","Morality","Knowledge","Abnormal",14,"MKB"
"R_vwtNBFJH9WLrr5n","modal15.RKB","7","Modal","Rationality","Knowledge","Abnormal",15,"RKB"
"R_vwtNBFJH9WLrr5n","cfcon15.RKB","7","Counterfactual","Rationality","Knowledge","Abnormal",15,"RKB"
"R_vwtNBFJH9WLrr5n","modal16.RKB","7","Modal","Rationality","Knowledge","Abnormal",16,"RKB"
"R_vwtNBFJH9WLrr5n","cfcon16.RKB","7","Counterfactual","Rationality","Knowledge","Abnormal",16,"RKB"
"R_2B3gOCpkvF7tiIa","modal01.RKB","7","Modal","Rationality","Knowledge","Abnormal",1,"RKB"
"R_2B3gOCpkvF7tiIa","cfcon01.RKB","7","Counterfactual","Rationality","Knowledge","Abnormal",1,"RKB"
"R_2B3gOCpkvF7tiIa","modal02.RIB","3","Modal","Rationality","Ignorance","Abnormal",2,"RIB"
"R_2B3gOCpkvF7tiIa","cfcon02.RIB","5","Counterfactual","Rationality","Ignorance","Abnormal",2,"RIB"
